,Country,valueB,date,value,percentageofGDP
447,France,2941.821,2017-01-01,1.1,0.0003739180595964201
448,France,2967.0198,2017-03-01,1.4,0.000471853945834807
449,France,3000.4345,2017-06-01,0.9,0.00029995655629209706
450,France,3034.6383,2017-09-01,1.0,0.0003295285635853209
451,France,3051.4502,2018-01-01,1.5,0.0004915695494555342
452,France,3100.4397,2018-03-01,1.2,0.00038704187667316995
453,France,3144.3764,2018-06-01,0.6,0.00019081685004377973
454,France,3214.4203,2018-09-03,1.2,0.00037331770210634866
455,France,3301.2439,2019-01-01,0.5,0.00015145806100542888
456,France,3392.0183,2019-03-01,1.0,0.0002948097302423162
457,France,3447.2473,2019-06-03,2.9,0.0008412509308514071
458,France,3490.174,2019-09-02,0.5,0.0001432593332022988
459,France,3339.8786,2020-01-01,0.5,0.00014970604021355747
460,France,2874.2297,2020-03-02,5.7,0.0019831400392251184
461,Germany,2548.1611,2004-01-01,1.9,0.0007456357449299419
462,Germany,2584.6122,2004-03-01,3.5,0.0013541683351955083
463,Germany,2588.2477,2004-06-01,1.6,0.0006181788551381694
464,Germany,2588.064,2004-09-01,1.9,0.0007341394957775388
465,Germany,2581.4242,2005-01-01,1.9,0.0007360278097648577
466,Germany,2595.6272,2005-03-01,3.7,0.001425474351632623
467,Germany,2631.4392,2005-06-01,2.4,0.0009120484334200084
468,Germany,2664.943,2005-09-01,2.6,0.0009756306232440993
469,Germany,2718.5414,2006-01-01,1.9,0.0006989041991414955
470,Germany,2797.3661,2006-03-01,3.9,0.001394168607391074
471,Germany,2843.2808,2006-06-01,2.2,0.000773754037940959
472,Germany,2900.1342,2006-09-01,3.1,0.0010689160522295831
473,Germany,2929.5988,2007-01-01,2.5,0.0008533591698631225
474,Germany,2974.856,2007-03-01,5.4,0.0018152139128751106
475,Germany,3008.6389,2007-06-01,3.3,0.001096841498659078
476,Germany,3045.5736,2007-09-03,3.5,0.0011492088058551596
477,Germany,3081.5052,2008-01-01,3.2,0.0010384535453647782
478,Germany,3100.4605,2008-03-03,4.8,0.0015481571205309662
479,Germany,3119.1596,2008-06-02,4.7,0.001506816130857812
480,Germany,3097.9444,2008-09-01,4.0,0.0012911787571139109
481,Germany,2977.0907,2009-01-01,5.0,0.0016794919953228163
482,Germany,2994.2167,2009-03-02,7.1,0.0023712378599718585
483,Germany,3023.695,2009-06-01,6.3,0.0020835434790876725
484,Germany,3057.0104,2009-09-01,7.2,0.002355242232738233
485,Germany,3082.8805,2010-01-01,7.3,0.0023679153311326855
486,Germany,3165.1723,2010-03-01,9.0,0.002843447100810278
487,Germany,3205.8239,2010-06-01,11.7,0.003649607827803642
488,Germany,3261.2946,2010-09-01,9.1,0.0027903029674166816
489,Germany,3358.8779,2011-01-01,8.2,0.002441291480110069
490,Germany,3394.6757,2011-03-01,7.8,0.0022977158024255454
491,Germany,3449.0053,2011-06-01,11.5,0.003334294673307693
492,Germany,3438.2623,2011-09-01,7.8,0.0022685878270543814
493,Germany,3454.17,2012-01-01,7.5,0.002171288616368042
494,Germany,3472.2146,2012-03-01,6.6,0.0019008041726453198
495,Germany,3506.028,2012-06-01,6.4,0.0018254275208298395
496,Germany,3522.9997,2012-09-03,5.8,0.0016463242957414955
497,Germany,3544.9742,2013-01-01,4.8,0.0013540296005539335
498,Germany,3613.5706,2013-03-01,2.3,0.0006364895707309551
499,Germany,3667.7667,2013-06-03,1.7,0.0004634973102296828
500,Germany,3713.3047,2013-09-02,4.6,0.0012387887263870373
501,Germany,3774.0587,2014-01-01,4.4,0.0011658536206657305
502,Germany,3797.2809,2014-03-03,3.8,0.0010007160650137839
503,Germany,3827.9029,2014-06-02,1.5,0.0003918594695805894
504,Germany,3852.6337,2014-09-01,9.0,0.002336064287658596
505,Germany,3812.0624,2015-01-01,3.4,0.0008919056519116792
506,Germany,3860.25,2015-03-02,6.8,0.001761543941454569
507,Germany,3907.7917,2015-06-01,1.8,0.00046061820541765314
508,Germany,3963.0702,2015-09-01,2.0,0.0005046592412115233
509,Germany,4052.5652,2016-01-01,1.7,0.00041948739035710023
510,Germany,4144.4164,2016-03-01,5.9,0.0014236021264658638
511,Germany,4194.7751,2016-06-01,4.0,0.0009535672126975294
512,Germany,4242.8027,2016-09-01,2.9,0.0006835104540684863
513,Germany,4308.9376,2017-01-01,4.7,0.0010907561065632513
514,Germany,4355.8174,2017-03-01,4.3,0.0009871855509829223
515,Germany,4412.262,2017-06-01,3.0,0.0006799233590389692
516,Germany,4491.2105,2017-09-01,1.8,0.0004007828179062193
517,Germany,4505.8707,2018-01-01,1.7,0.00037728557102182264
518,Germany,4590.6597,2018-03-01,1.6,0.0003485337848065715
519,Germany,4582.0731,2018-06-01,1.6,0.00034918692152685214
520,Germany,4652.2037,2018-09-03,1.4,0.0003009326526265391
521,Germany,4717.74,2019-01-01,1.3,0.000275555668604035
522,Germany,4753.1185,2019-03-01,1.6,0.0003366211046495054
523,Germany,4793.0496,2019-06-03,1.4,0.0002920896124254587
524,Germany,4847.1947,2019-09-02,1.4,0.00028882685484038837
525,Germany,4824.5722,2020-01-01,1.1,0.00022799948977859637
526,Germany,4351.6527,2020-03-02,2.5,0.0005744943754357971
527,Greece,276.6484,2004-01-01,0.0,0.0
528,Greece,278.3789,2004-03-01,0.0,0.0
529,Greece,282.1202,2004-06-01,0.0,0.0
530,Greece,279.8078,2004-09-01,0.1,0.0003573881785997389
531,Greece,276.0417,2005-01-01,0.0,0.0
532,Greece,276.7654,2005-03-01,0.2,0.0007226336818113825
533,Greece,283.2484,2005-06-01,0.1,0.000353047007502955
534,Greece,289.5994,2005-09-01,0.1,0.0003453045828133622
535,Greece,306.786,2006-01-01,0.3,0.0009778803465607948
536,Greece,313.1732,2006-03-01,0.1,0.0003193121250477372
537,Greece,316.8039,2006-06-01,0.1,0.00031565267978077294
538,Greece,322.907,2006-09-01,0.3,0.0009290600699272546
539,Greece,318.0339,2007-01-01,0.0,0.0
540,Greece,326.1105,2007-03-01,0.2,0.0006132890538636444
541,Greece,325.4718,2007-06-01,0.4,0.0012289851225205995
542,Greece,327.6891,2007-09-03,0.2,0.0006103346128998493
543,Greece,335.9434,2008-01-01,0.0,0.0
544,Greece,339.6661,2008-03-03,0.1,0.00029440677182680287
545,Greece,345.4386,2008-06-02,0.0,0.0
546,Greece,344.192,2008-09-01,0.4,0.0011621420602454444
547,Greece,329.8059,2009-01-01,0.1,0.0003032086448423148
548,Greece,339.9788,2009-03-02,0.3,0.0008824079619082131
549,Greece,339.1227,2009-06-01,0.1,0.00029487852037035563
550,Greece,341.6521,2009-09-01,0.2,0.0005853908112960523
551,Greece,323.7919,2010-01-01,0.3,0.0009265210155040938
552,Greece,313.8417,2010-03-01,0.2,0.000637263945485893
553,Greece,304.5592,2010-06-01,0.3,0.000985030168190618
554,Greece,303.9638,2010-09-01,0.3,0.0009869596313771573
555,Greece,293.4337,2011-01-01,0.5,0.0017039624283100407
556,Greece,290.1552,2011-03-01,0.4,0.0013785725708172732
557,Greece,286.3749,2011-06-01,0.4,0.001396770457187414
558,Greece,274.5302,2011-09-01,0.3,0.0010927759496040872
559,Greece,276.2163,2012-01-01,0.6,0.002172210691403802
560,Greece,274.2054,2012-03-01,0.7,0.0025528308341119465
561,Greece,274.0148,2012-06-01,0.8,0.0029195503308580414
562,Greece,276.371,2012-09-03,1.0,0.0036183246433236487
563,Greece,279.523,2013-01-01,0.7,0.0025042661963416246
564,Greece,283.5874,2013-03-01,0.7,0.002468374829065043
565,Greece,287.1315,2013-06-03,0.8,0.0027861798513921323
566,Greece,291.0398,2013-09-02,0.6,0.0020615737091628015
567,Greece,290.0628,2014-01-01,0.0,0.0
568,Greece,290.0411,2014-03-03,0.0,0.0
569,Greece,292.8187,2014-06-02,0.0,0.0
570,Greece,288.8602,2014-09-01,0.1,0.00034618822530760557
571,Greece,289.1104,2015-01-01,0.2,0.0006917772587911054
572,Greece,289.9607,2015-03-02,0.1,0.00034487432262372115
573,Greece,285.5035,2015-06-01,0.0,0.0
574,Greece,291.8857,2015-09-01,0.2,0.0006851997203014742
575,Greece,291.5062,2016-01-01,0.0,0.0
576,Greece,294.3828,2016-03-01,0.1,0.00033969375928213203
577,Greece,298.0789,2016-06-01,0.0,0.0
578,Greece,302.7232,2016-09-01,0.2,0.0006606695489476855
579,Greece,304.0331,2017-01-01,0.1,0.0003289115560115001
580,Greece,306.4122,2017-03-01,0.6,0.001958146575103733
581,Greece,310.7775,2017-06-01,0.1,0.000321773616172342
582,Greece,308.8706,2017-09-01,0.2,0.0006475203531835014
583,Greece,313.1926,2018-01-01,0.1,0.00031929234598774046
584,Greece,316.4675,2018-03-01,0.1,0.0003159882136396313
585,Greece,317.2814,2018-06-01,0.4,0.0012607105238441334
586,Greece,321.8775,2018-09-03,0.0,0.0
587,Greece,327.7351,2019-01-01,0.4,0.0012204978960141896
588,Greece,334.3983,2019-03-01,0.2,0.0005980891649269749
589,Greece,335.0062,2019-06-03,0.2,0.0005970038763461692
590,Greece,335.3495,2019-09-02,0.3,0.0008945890779619472
591,Greece,329.3058,2020-01-01,0.0,0.0
592,Greece,282.7779,2020-03-02,0.0,0.0
593,Hungary,165.3461,2004-06-01,0.0,0.0
594,Hungary,167.3196,2005-01-01,0.0,0.0
595,Hungary,171.4168,2005-03-01,0.0,0.0
596,Hungary,173.9743,2005-06-01,0.1,0.0005747975419357918
597,Hungary,179.9192,2006-01-01,0.4,0.002223220201068035
598,Hungary,184.4887,2006-03-01,0.0,0.0
599,Hungary,187.1687,2006-06-01,0.0,0.0
600,Hungary,188.8324,2006-09-01,0.1,0.000529570137328128
601,Hungary,188.6639,2007-01-01,0.0,0.0
602,Hungary,189.6751,2007-03-01,0.1,0.0005272173311098822
603,Hungary,193.1527,2007-06-01,0.1,0.0005177250952225882
604,Hungary,196.6551,2007-09-03,0.0,0.0
605,Hungary,203.3847,2008-01-01,0.1,0.000491679069271189
606,Hungary,208.0405,2008-03-03,0.0,0.0
607,Hungary,211.7504,2008-06-02,0.1,0.00047225412561204135
608,Hungary,209.1648,2008-09-01,0.2,0.0009561838320788201
609,Hungary,206.6457,2009-03-02,0.0,0.0
610,Hungary,208.8209,2009-06-01,0.0,0.0
611,Hungary,211.153,2009-09-01,0.1,0.0004735902402523289
612,Hungary,212.3495,2010-01-01,0.0,0.0
613,Hungary,215.9906,2010-03-01,0.0,0.0
614,Hungary,219.4375,2010-06-01,0.3,0.0013671318712617487
615,Hungary,228.3904,2011-03-01,0.2,0.0008756935492910385
616,Hungary,233.377,2011-09-01,0.1,0.0004284912394966085
617,Hungary,233.3684,2012-09-03,0.1,0.0004285070300863356
618,Hungary,245.654,2013-06-03,0.0,0.0
619,Hungary,249.7075,2014-01-01,0.0,0.0
620,Hungary,252.8527,2014-03-03,0.0,0.0
621,Hungary,255.2107,2014-06-02,0.0,0.0
622,Hungary,256.1197,2014-09-01,0.1,0.00039044243765707986
623,Hungary,259.8721,2015-01-01,0.0,0.0
624,Hungary,261.4593,2015-03-02,0.1,0.000382468705454348
625,Hungary,264.712,2015-06-01,0.0,0.0
626,Hungary,268.5098,2015-09-01,0.0,0.0
627,Hungary,267.8517,2016-01-01,0.0,0.0
628,Hungary,273.9955,2016-03-01,0.0,0.0
629,Hungary,276.0475,2016-06-01,0.0,0.0
630,Hungary,279.0044,2016-09-01,0.0,0.0
631,Hungary,283.0388,2017-01-01,0.0,0.0
632,Hungary,286.2256,2017-03-01,0.0,0.0
633,Hungary,289.7436,2017-06-01,0.2,0.0006902654622914881
634,Hungary,295.6799,2017-09-01,0.2,0.0006764071551701689
635,Hungary,302.8995,2018-01-01,0.1,0.0003301425060127204
636,Hungary,308.7749,2018-03-01,0.2,0.0006477210420924759
637,Hungary,315.1865,2018-06-01,0.1,0.0003172724720126021
638,Hungary,320.6859,2018-09-03,0.3,0.0009354948253103738
639,Hungary,329.2853,2019-01-01,0.1,0.0003036880176552066
640,Hungary,334.0651,2019-03-01,0.2,0.0005986857052712182
641,Hungary,342.2586,2019-06-03,0.1,0.00029217673420039704
642,Hungary,348.3199,2019-09-02,0.2,0.0005741848226300019
643,Hungary,351.7904,2020-01-01,0.3,0.0008527805193092251
644,Hungary,301.1424,2020-03-02,0.2,0.0006641376305694582
645,Ireland,152.174,2004-01-01,0.0,0.0
646,Ireland,156.5444,2004-03-01,0.1,0.0006387964053648678
647,Ireland,155.5392,2004-06-01,0.1,0.0006429247418014238
648,Ireland,160.6333,2004-09-01,0.1,0.0006225359249918916
649,Ireland,162.1347,2005-01-01,0.0,0.0
650,Ireland,165.6523,2005-03-01,0.1,0.0006036740811929567
651,Ireland,173.4208,2005-09-01,0.0,0.0
652,Ireland,181.3117,2006-01-01,0.1,0.0005515363873373864
653,Ireland,185.4355,2006-03-01,0.2,0.0010785421345966659
654,Ireland,189.4359,2006-06-01,0.1,0.0005278830464552918
655,Ireland,193.0568,2006-09-01,0.1,0.0005179822725747034
656,Ireland,204.8001,2007-01-01,0.1,0.00048828101158153735
657,Ireland,203.8301,2007-03-01,0.1,0.0004906046751681916
658,Ireland,199.1575,2007-06-01,0.1,0.0005021151601119717
659,Ireland,206.2324,2007-09-03,0.1,0.0004848898621167188
660,Ireland,201.4892,2008-01-01,0.1,0.0004963045165696226
661,Ireland,198.0092,2008-03-03,0.1,0.000505027039147676
662,Ireland,196.9006,2008-06-02,0.2,0.0010157409373054223
663,Ireland,188.6231,2008-09-01,0.2,0.0010603155180887178
664,Ireland,186.512,2009-01-01,0.1,0.000536158531354551
665,Ireland,187.1612,2009-03-02,0.1,0.0005342987756009258
666,Ireland,186.1658,2009-06-01,0.1,0.0005371555892650531
667,Ireland,181.5958,2009-09-01,0.2,0.0011013470575861337
668,Ireland,189.7017,2010-01-01,0.0,0.0
669,Ireland,194.0696,2010-03-01,0.1,0.0005152790545247685
670,Ireland,196.7564,2010-06-01,0.0,0.0
671,Ireland,195.3882,2010-09-01,0.1,0.000511801633875536
672,Ireland,203.0827,2011-01-01,0.0,0.0
673,Ireland,207.8999,2011-03-01,0.1,0.000481000712362055
674,Ireland,207.4696,2011-06-01,0.1,0.00048199832650181037
675,Ireland,210.5016,2012-01-01,0.1,0.00047505577154757973
676,Ireland,213.5828,2012-03-01,0.0,0.0
677,Ireland,213.9236,2012-06-01,0.1,0.00046745660600326476
678,Ireland,214.6882,2012-09-03,0.6,0.0027947507128943277
679,Ireland,215.802,2013-01-01,0.3,0.0013901632051602857
680,Ireland,219.2235,2013-03-01,0.1,0.0004561554760324509
681,Ireland,225.9367,2013-06-03,0.1,0.0004426018437907609
682,Ireland,220.8824,2013-09-02,0.0,0.0
683,Ireland,227.2962,2014-01-01,0.1,0.000439954561492889
684,Ireland,234.8909,2014-03-03,0.0,0.0
685,Ireland,241.5381,2014-06-02,0.7,0.00289809350988519
686,Ireland,246.4077,2014-09-01,0.1,0.00040583147361060554
687,Ireland,312.5698,2015-01-01,0.0,0.0
688,Ireland,315.1683,2015-03-02,0.6,0.0019037447611323854
689,Ireland,333.0205,2015-06-01,0.2,0.0006005636289657843
690,Ireland,339.5894,2015-09-01,0.4,0.0011778930673336683
691,Ireland,325.6058,2016-01-01,0.1,0.0003071198363174121
692,Ireland,329.7989,2016-03-01,0.2,0.0006064301609253397
693,Ireland,333.6425,2016-06-01,0.3,0.0008991660235131916
694,Ireland,368.8742,2016-09-01,0.1,0.00027109513216158794
695,Ireland,354.0019,2017-01-01,0.1,0.0002824843595472228
696,Ireland,361.3998,2017-03-01,0.1,0.0002767018686783999
697,Ireland,380.5549,2017-06-01,0.4,0.0010510967011592809
698,Ireland,402.5204,2017-09-01,0.1,0.0002484346135003344
699,Ireland,402.6994,2018-01-01,0.1,0.0002483241842426386
700,Ireland,411.7626,2018-03-01,0.4,0.0009714335396172455
701,Ireland,414.6875,2018-06-01,0.1,0.00024114544084400907
702,Ireland,419.5847,2018-09-03,0.1,0.00023833090196091517
703,Ireland,428.0003,2019-01-01,0.1,0.00023364469604343738
704,Ireland,436.7372,2019-03-01,0.2,0.00045794129742096623
705,Ireland,446.3178,2019-06-03,0.1,0.00022405559446654383
706,Ireland,454.8078,2019-09-02,0.1,0.00021987309804273367
707,Ireland,468.3869,2020-01-01,0.0,0.0
708,Ireland,439.5372,2020-03-02,0.0,0.0
709,Italy,1693.4068,2004-01-01,0.2,0.00011810511213253662
710,Italy,1703.8187,2004-03-01,0.3,0.00017607507183716202
711,Italy,1701.5918,2004-06-01,0.2,0.0001175370027053492
712,Italy,1709.6527,2004-09-01,0.2,0.00011698282347052124
713,Italy,1707.2034,2005-01-01,0.2,0.00011715065703360244
714,Italy,1729.6597,2005-03-01,0.2,0.00011562968137605334
715,Italy,1760.5737,2005-06-01,0.7,0.0003975976694415008
716,Italy,1792.636,2005-09-01,0.9,0.0005020539585281117
717,Italy,1828.2367,2006-01-01,0.2,0.00010939502527216527
718,Italy,1874.8567,2006-03-01,0.2,0.00010667481946753584
719,Italy,1908.7826,2006-06-01,0.5,0.00026194706510840993
720,Italy,1946.7577,2006-09-01,0.6,0.0003082047652874315
721,Italy,1958.8139,2007-01-01,0.4,0.0002042052080598366
722,Italy,1982.4423,2007-03-01,0.7,0.0003530998102693834
723,Italy,2009.0391,2007-06-01,0.8,0.0003982003137718923
724,Italy,2029.9597,2007-09-03,1.5,0.0007389309255745323
725,Italy,2082.8733,2008-01-01,1.2,0.0005761272181077936
726,Italy,2096.8104,2008-03-03,1.9,0.0009061381992382335
727,Italy,2105.7373,2008-06-02,2.9,0.001377189832748843
728,Italy,2071.7731,2008-09-01,1.8,0.0008688210113356526
729,Italy,2036.8384,2009-01-01,1.3,0.0006382440551002967
730,Italy,2032.4136,2009-03-02,2.0,0.0009840516713724018
731,Italy,2048.8388,2009-06-01,2.3,0.0011225870966520156
732,Italy,2055.969,2009-09-01,2.1,0.0010214161789404413
733,Italy,2054.1401,2010-01-01,5.4,0.002628837244353489
734,Italy,2071.0922,2010-03-01,4.9,0.002365901431138604
735,Italy,2086.0546,2010-06-01,5.5,0.0026365561093175606
736,Italy,2115.8473,2010-09-01,7.8,0.003686466409934214
737,Italy,2151.5206,2011-01-01,8.8,0.0040901304872470205
738,Italy,2177.753,2011-03-01,9.7,0.004454132309770667
739,Italy,2189.6043,2011-06-01,7.3,0.0033339357252815042
740,Italy,2177.9483,2011-09-01,6.6,0.0030303749634461017
741,Italy,2170.2135,2012-01-01,3.7,0.0017049013841264928
742,Italy,2168.894,2012-03-01,4.1,0.0018903643977068497
743,Italy,2174.7155,2012-06-01,3.9,0.001793338025134782
744,Italy,2176.364,2012-09-03,3.5,0.0016081868658000223
745,Italy,2171.4965,2013-01-01,0.8,0.0003684095277151034
746,Italy,2181.9982,2013-03-01,1.0,0.00045829552013379297
747,Italy,2195.88,2013-06-03,0.8,0.0003643186330764887
748,Italy,2198.8837,2013-09-02,0.8,0.00036382096970385475
749,Italy,2201.8044,2014-01-01,0.4,0.0001816691800597728
750,Italy,2203.4555,2014-03-03,0.2,9.076652557766654e-05
751,Italy,2207.01,2014-06-02,0.3,0.00013593051232210093
752,Italy,2194.8102,2014-09-01,0.3,0.0001366860788235812
753,Italy,2194.2719,2015-01-01,0.4,0.0001822928143043713
754,Italy,2220.0487,2015-03-02,0.4,0.00018017622766563636
755,Italy,2250.0041,2015-06-01,0.3,0.0001333330903708131
756,Italy,2295.2557,2015-09-01,0.2,8.713626111461132e-05
757,Italy,2351.6002,2016-01-01,0.4,0.0001700969407980149
758,Italy,2409.0325,2016-03-01,0.3,0.00012453132118391927
759,Italy,2451.2903,2016-06-01,0.3,0.00012238452540688468
760,Italy,2479.4314,2016-09-01,0.6,0.00024199096615457882
761,Italy,2496.8609,2017-01-01,0.3,0.00012015086623367765
762,Italy,2507.7822,2017-03-01,0.3,0.00011962761359419489
763,Italy,2525.3747,2017-06-01,0.2,7.919616839433769e-05
764,Italy,2551.7075,2017-09-01,0.2,7.837888942992095e-05
765,Italy,2561.2476,2018-01-01,0.6,0.00023426083444646272
766,Italy,2587.2961,2018-03-01,0.6,0.00023190233232292198
767,Italy,2608.8745,2018-06-01,0.4,0.0001533228217762104
768,Italy,2644.6664,2018-09-03,0.3,0.0001134358571651986
769,Italy,2682.9808,2019-01-01,0.6,0.0002236318649764471
770,Italy,2727.5251,2019-03-01,0.3,0.00010998982190851333
771,Italy,2761.6211,2019-06-03,0.3,0.00010863184670771816
772,Italy,2770.8135,2019-09-02,0.3,0.0001082714516873835
773,Italy,2641.416,2020-01-01,0.4,0.00015143392786293414
774,Italy,2313.9431,2020-03-02,0.2,8.643254883838761e-05
775,Japan,3886.3059,2004-01-01,1.2,0.0003087765170518358
776,Japan,3919.9258,2004-03-01,1.0,0.0002551068696249301
777,Japan,3966.7282,2004-06-01,0.7,0.00017646785075922268
778,Japan,3983.0757,2004-09-01,1.0,0.0002510622632655463
779,Japan,4024.3369,2005-01-01,0.6,0.0001490928853396941
780,Japan,4077.4117,2005-03-01,0.7,0.0001716775374927187
781,Japan,4152.7693,2005-06-01,0.6,0.00014448190030686269
782,Japan,4194.2451,2005-09-01,1.0,0.00023842192722595061
783,Japan,4234.9556,2006-01-01,0.9,0.00021251698601043183
784,Japan,4282.1784,2006-03-01,0.8,0.00018682080130057172
785,Japan,4305.5183,2006-06-01,0.7,0.00016258205196805227
786,Japan,4380.1694,2006-09-01,0.7,0.00015981117077344087
787,Japan,4450.1883,2007-01-01,0.6,0.0001348257555753315
788,Japan,4480.3717,2007-03-01,0.6,0.00013391746046427353
789,Japan,4479.8762,2007-06-01,0.8,0.00017857636333789762
790,Japan,4519.8635,2007-09-03,0.5,0.00011062280973750644
791,Japan,4553.5068,2008-01-01,0.4,8.784438402507711e-05
792,Japan,4551.1382,2008-03-03,0.7,0.00015380767826386814
793,Japan,4532.053,2008-06-02,1.0,0.0002206505528509927
794,Japan,4433.147,2008-09-01,0.4,9.022935625640206e-05
795,Japan,4220.6791,2009-01-01,0.7,0.0001658500879633327
796,Japan,4296.8834,2009-03-02,0.7,0.00016290877243725068
797,Japan,4301.1295,2009-06-01,1.0,0.00023249706850258752
798,Japan,4369.4871,2009-09-01,0.8,0.0001830878502879663
799,Japan,4425.7005,2010-01-01,1.3,0.00029373881038719185
800,Japan,4499.6649,2010-03-01,1.5,0.0003333581574041214
801,Japan,4596.3796,2010-06-01,1.6,0.0003481000568360368
802,Japan,4588.0341,2010-09-01,1.2,0.0002615499305029141
803,Japan,4566.3763,2011-01-01,1.8,0.00039418564781881863
804,Japan,4559.2058,2011-03-01,1.8,0.00039480560408130735
805,Japan,4701.3206,2011-06-01,1.7,0.00036160052560550753
806,Japan,4701.3284,2011-09-01,1.9,0.00040414109339819776
807,Japan,4795.9988,2012-01-01,3.5,0.0007297749949395317
808,Japan,4777.537,2012-03-01,3.7,0.0007744576337137734
809,Japan,4796.2769,2012-06-01,4.4,0.0009173782272662366
810,Japan,4834.9995,2012-09-03,5.0,0.001034126270333637
811,Japan,4946.4585,2013-01-01,7.3,0.0014758033449588225
812,Japan,5011.8436,2013-03-01,7.7,0.0015363607914660386
813,Japan,5072.3082,2013-06-03,7.8,0.0015377614475398003
814,Japan,5066.5747,2013-09-02,7.5,0.0014802900271064787
815,Japan,5080.9506,2014-01-01,9.3,0.0018303661523495231
816,Japan,4989.7278,2014-03-03,8.9,0.0017836644315547636
817,Japan,5009.5577,2014-06-02,9.8,0.0019562605297469677
818,Japan,5055.564,2014-09-01,9.4,0.0018593375536339763
819,Japan,5167.6243,2015-01-01,8.9,0.0017222614267836769
820,Japan,5216.4215,2015-03-02,8.4,0.0016102993210958892
821,Japan,5228.187,2015-06-01,8.6,0.0016449296859504068
822,Japan,5187.9743,2015-09-01,8.5,0.0016384044153803924
823,Japan,5169.5015,2016-01-01,6.4,0.001238030398095445
824,Japan,5155.1523,2016-03-01,6.0,0.001163884139756647
825,Japan,5146.7222,2016-06-01,5.1,0.0009909219502851735
826,Japan,5158.4376,2016-09-01,5.5,0.001066214312643813
827,Japan,5213.5693,2017-01-01,6.4,0.0012275659211051439
828,Japan,5232.846,2017-03-01,4.9,0.0009363929303480364
829,Japan,5288.2683,2017-06-01,5.1,0.0009643988751478437
830,Japan,5313.7564,2017-09-01,5.0,0.0009409539360893548
831,Japan,5334.2608,2018-01-01,4.8,0.0008998435172123567
832,Japan,5372.8878,2018-03-01,4.9,0.0009119862878953102
833,Japan,5339.0165,2018-06-01,5.5,0.0010301522761729618
834,Japan,5327.8599,2018-09-03,4.3,0.0008070782792167639
835,Japan,5331.2118,2019-01-01,4.8,0.0009003581512180776
836,Japan,5365.3693,2019-03-01,4.7,0.0008759881635733816
837,Japan,5403.2209,2019-06-03,4.1,0.000758806659191002
838,Japan,5306.5313,2019-09-02,3.9,0.0007349433706345989
839,Japan,5401.9833,2020-01-01,6.4,0.001184750052818564
840,Japan,4970.0334,2020-03-02,4.4,0.0008853059216865625
841,Mexico,1230.2619,2004-01-01,0.0,0.0
842,Mexico,1259.5334,2004-03-01,0.0,0.0
843,Mexico,1264.9458,2004-06-01,0.1,7.905477056803541e-05
844,Mexico,1291.3452,2004-09-01,0.1,7.743862756449631e-05
845,Mexico,1302.7851,2005-01-01,0.0,0.0
846,Mexico,1318.889,2005-03-01,0.0,0.0
847,Mexico,1349.7498,2005-06-01,0.1,7.408780501393665e-05
848,Mexico,1394.2746,2005-09-01,0.0,0.0
849,Mexico,1444.8628,2006-01-01,0.0,0.0
850,Mexico,1483.0245,2006-03-01,0.0,0.0
851,Mexico,1502.1685,2006-06-01,0.0,0.0
852,Mexico,1510.2522,2006-09-01,0.1,6.621410649161777e-05
853,Mexico,1528.5855,2007-01-01,0.0,0.0
854,Mexico,1548.8407,2007-03-01,0.0,0.0
855,Mexico,1569.8922,2007-06-01,0.0,0.0
856,Mexico,1592.1453,2007-09-03,0.1,6.280833790735055e-05
857,Mexico,1607.9353,2008-01-01,0.0,0.0
858,Mexico,1643.8578,2008-03-03,0.6,0.0003649950743914711
859,Mexico,1678.7178,2008-06-02,0.0,0.0
860,Mexico,1674.545,2008-09-01,0.2,0.00011943542872840085
861,Mexico,1609.1226,2009-01-01,0.1,6.214566870168874e-05
862,Mexico,1594.8452,2009-03-02,0.1,6.270201020136625e-05
863,Mexico,1654.8257,2009-06-01,0.1,6.0429324973621086e-05
864,Mexico,1684.8172,2009-09-01,0.1,5.935362008412545e-05
865,Mexico,1696.1278,2010-01-01,0.1,5.89578214566143e-05
866,Mexico,1721.6486,2010-03-01,0.3,0.00017425158653165343
867,Mexico,1751.6547,2010-06-01,0.3,0.00017126663148850054
868,Mexico,1793.6145,2010-09-01,1.7,0.0009478067890285231
869,Mexico,1845.2554,2011-01-01,0.0,0.0
870,Mexico,1887.5865,2011-03-01,0.1,5.29777045979085e-05
871,Mexico,1948.6921,2011-06-01,0.2,0.00010263294031930443
872,Mexico,1963.2389,2011-09-01,0.1,5.093623603322041e-05
873,Mexico,1982.8391,2012-01-01,1.0,0.0005043273556588631
874,Mexico,2002.3102,2012-03-01,0.2,9.988462327165891e-05
875,Mexico,2017.4094,2012-06-01,0.2,9.913704179231048e-05
876,Mexico,2039.8095,2012-09-03,0.2,9.804837167392347e-05
877,Mexico,2047.2596,2013-01-01,0.5,0.00024422891947850677
878,Mexico,2040.9172,2013-03-01,0.8,0.0003919806251816585
879,Mexico,2070.2489,2013-06-03,0.2,9.660674134399975e-05
880,Mexico,2101.3447,2013-09-02,0.4,0.0001903543002725826
881,Mexico,2134.5946,2014-01-01,0.1,4.684730299608179e-05
882,Mexico,2176.7654,2014-03-03,1.1,0.0005053369554661242
883,Mexico,2185.1275,2014-06-02,0.7,0.0003203474396802932
884,Mexico,2197.9539,2014-09-01,0.4,0.00018198743840805762
885,Mexico,2186.2935,2015-01-01,0.2,9.147902603195774e-05
