State,SourceX,SourceY,Correlation
RI,Other Gases,Wind,-0.08183380243804347
RI,Petroleum,Hydro,0.5880241859006717
RI,Petroleum,Natural Gas,-0.6313272183433563
RI,Petroleum,Other,-0.013557497392446164
RI,Petroleum,Other Biomass,-0.4146058965257799
RI,Petroleum,Other Gases,0.11182903210402564
RI,Petroleum,Petroleum,1.0
RI,Petroleum,Solar,-0.35017235230692856
RI,Petroleum,Wind,-0.3451056359738879
RI,Solar,Hydro,-0.251432359512953
RI,Solar,Natural Gas,0.362618001222431
RI,Solar,Other,-0.05876117839804968
RI,Solar,Other Biomass,0.46229459973400644
RI,Solar,Other Gases,-0.05876117839804966
RI,Solar,Petroleum,-0.35017235230692856
RI,Solar,Solar,1.0
RI,Solar,Wind,0.7334896320206188
RI,Wind,Hydro,-0.40931851125617535
RI,Wind,Natural Gas,0.3941599287708213
RI,Wind,Other,-0.0818338024380435
RI,Wind,Other Biomass,0.6379150949067506
RI,Wind,Other Gases,-0.08183380243804347
RI,Wind,Petroleum,-0.3451056359738879
RI,Wind,Solar,0.7334896320206188
RI,Wind,Wind,1.0
SC,Coal,Coal,1.0
SC,Coal,Hydro,-0.48768126881893986
SC,Coal,Natural Gas,-0.6227854739227534
SC,Coal,Nuclear,-0.10009990674908278
SC,Coal,Other,0.2671235656065376
SC,Coal,Other Biomass,-0.35305401179275125
SC,Coal,Other Gases,0.0611463747460343
SC,Coal,Petroleum,0.5851220344045348
SC,Coal,Pumped Storage,-0.6200668050730341
SC,Coal,Solar,-0.599119388096697
SC,Coal,Wood Fuels,-0.46691408040067
SC,Hydro,Coal,-0.48768126881893986
SC,Hydro,Hydro,1.0
SC,Hydro,Natural Gas,-0.014665252845303267
SC,Hydro,Nuclear,-0.3297933926050791
SC,Hydro,Other,-0.34087375411130827
SC,Hydro,Other Biomass,-0.11660766597838741
SC,Hydro,Other Gases,0.04167095913653907
SC,Hydro,Petroleum,0.032277039771694396
SC,Hydro,Pumped Storage,0.5505354056643941
SC,Hydro,Solar,0.23516768644412522
SC,Hydro,Wood Fuels,0.029377445035008973
SC,Natural Gas,Coal,-0.6227854739227534
SC,Natural Gas,Hydro,-0.014665252845303267
SC,Natural Gas,Natural Gas,1.0
SC,Natural Gas,Nuclear,0.7410044573000206
SC,Natural Gas,Other,0.4074361680906319
SC,Natural Gas,Other Biomass,0.7148875916961557
SC,Natural Gas,Other Gases,-0.3995801483729369
SC,Natural Gas,Petroleum,-0.4452463560149908
SC,Natural Gas,Pumped Storage,-0.0301216075106035
SC,Natural Gas,Solar,0.6561535400807222
SC,Natural Gas,Wood Fuels,0.7639215712448426
SC,Nuclear,Coal,-0.10009990674908278
SC,Nuclear,Hydro,-0.3297933926050791
SC,Nuclear,Natural Gas,0.7410044573000206
SC,Nuclear,Nuclear,1.0
SC,Nuclear,Other,0.5546866187744425
SC,Nuclear,Other Biomass,0.580884511242251
SC,Nuclear,Other Gases,-0.35618018297664766
SC,Nuclear,Petroleum,-0.10389823619601804
SC,Nuclear,Pumped Storage,-0.5351132663021865
SC,Nuclear,Solar,0.338112083196306
SC,Nuclear,Wood Fuels,0.5816145104185964
SC,Other,Coal,0.2671235656065376
SC,Other,Hydro,-0.34087375411130827
SC,Other,Natural Gas,0.4074361680906319
SC,Other,Nuclear,0.5546866187744425
SC,Other,Other,1.0
SC,Other,Other Biomass,0.5559720016245963
SC,Other,Other Gases,-0.4310326942968331
SC,Other,Petroleum,0.09710587876921947
SC,Other,Pumped Storage,-0.5293592328431508
SC,Other,Solar,0.02513158324521582
SC,Other,Wood Fuels,0.4740017237409494
SC,Other Biomass,Coal,-0.35305401179275125
SC,Other Biomass,Hydro,-0.11660766597838741
SC,Other Biomass,Natural Gas,0.7148875916961557
SC,Other Biomass,Nuclear,0.580884511242251
SC,Other Biomass,Other,0.5559720016245963
SC,Other Biomass,Other Biomass,1.0
SC,Other Biomass,Other Gases,-0.334018229484312
SC,Other Biomass,Petroleum,-0.39854035257909176
SC,Other Biomass,Pumped Storage,-0.06775793628081438
SC,Other Biomass,Solar,0.09937969563800446
SC,Other Biomass,Wood Fuels,0.861754673497106
SC,Other Gases,Coal,0.0611463747460343
SC,Other Gases,Hydro,0.04167095913653907
SC,Other Gases,Natural Gas,-0.3995801483729369
SC,Other Gases,Nuclear,-0.35618018297664766
SC,Other Gases,Other,-0.4310326942968331
SC,Other Gases,Other Biomass,-0.334018229484312
SC,Other Gases,Other Gases,1.0
SC,Other Gases,Petroleum,0.06973600843198358
SC,Other Gases,Pumped Storage,0.30344124274794454
SC,Other Gases,Solar,-0.14803615586170094
SC,Other Gases,Wood Fuels,-0.2751841165015825
SC,Petroleum,Coal,0.5851220344045348
SC,Petroleum,Hydro,0.032277039771694396
SC,Petroleum,Natural Gas,-0.4452463560149908
SC,Petroleum,Nuclear,-0.10389823619601804
SC,Petroleum,Other,0.09710587876921947
SC,Petroleum,Other Biomass,-0.39854035257909176
SC,Petroleum,Other Gases,0.06973600843198358
SC,Petroleum,Petroleum,1.0
SC,Petroleum,Pumped Storage,-0.4089930147896228
SC,Petroleum,Solar,-0.31873487398671196
SC,Petroleum,Wood Fuels,-0.3742870341269232
SC,Pumped Storage,Coal,-0.6200668050730341
SC,Pumped Storage,Hydro,0.5505354056643941
SC,Pumped Storage,Natural Gas,-0.0301216075106035
SC,Pumped Storage,Nuclear,-0.5351132663021865
SC,Pumped Storage,Other,-0.5293592328431508
SC,Pumped Storage,Other Biomass,-0.06775793628081438
SC,Pumped Storage,Other Gases,0.30344124274794454
SC,Pumped Storage,Petroleum,-0.4089930147896228
SC,Pumped Storage,Pumped Storage,1.0
SC,Pumped Storage,Solar,0.18532102776156992
SC,Pumped Storage,Wood Fuels,0.004019367379606754
SC,Solar,Coal,-0.599119388096697
SC,Solar,Hydro,0.23516768644412522
SC,Solar,Natural Gas,0.6561535400807222
SC,Solar,Nuclear,0.338112083196306
SC,Solar,Other,0.02513158324521582
SC,Solar,Other Biomass,0.09937969563800446
SC,Solar,Other Gases,-0.14803615586170094
SC,Solar,Petroleum,-0.31873487398671196
SC,Solar,Pumped Storage,0.18532102776156992
SC,Solar,Solar,1.0
SC,Solar,Wood Fuels,0.26573763924412674
SC,Wood Fuels,Coal,-0.46691408040067
SC,Wood Fuels,Hydro,0.029377445035008973
SC,Wood Fuels,Natural Gas,0.7639215712448426
SC,Wood Fuels,Nuclear,0.5816145104185964
SC,Wood Fuels,Other,0.4740017237409494
SC,Wood Fuels,Other Biomass,0.861754673497106
SC,Wood Fuels,Other Gases,-0.2751841165015825
SC,Wood Fuels,Petroleum,-0.3742870341269232
SC,Wood Fuels,Pumped Storage,0.004019367379606754
SC,Wood Fuels,Solar,0.26573763924412674
SC,Wood Fuels,Wood Fuels,1.0
SD,Coal,Coal,1.0
SD,Coal,Hydro,-0.17009464997720278
SD,Coal,Natural Gas,-0.5916459977338245
SD,Coal,Other,0.2674675370910699
SD,Coal,Other Biomass,0.05216834987002074
SD,Coal,Petroleum,0.24198124477493027
SD,Coal,Solar,-0.5618676281104702
SD,Coal,Wind,-0.6682748401032995
SD,Coal,Wood Fuels,-0.46489472993471664
SD,Hydro,Coal,-0.17009464997720278
SD,Hydro,Hydro,1.0
SD,Hydro,Natural Gas,0.21875513235490046
SD,Hydro,Other,-0.21455026513673942
SD,Hydro,Other Biomass,-0.10774020865602499
SD,Hydro,Petroleum,-0.24040499408384014
SD,Hydro,Solar,0.2774524117392327
SD,Hydro,Wind,0.19547815773622515
SD,Hydro,Wood Fuels,0.040483900988169355
SD,Natural Gas,Coal,-0.5916459977338245
SD,Natural Gas,Hydro,0.21875513235490046
SD,Natural Gas,Natural Gas,1.0
SD,Natural Gas,Other,-0.13535713883097358
SD,Natural Gas,Other Biomass,0.01473843953468094
SD,Natural Gas,Petroleum,0.022495503348354727
SD,Natural Gas,Solar,0.8317613497926218
SD,Natural Gas,Wind,0.8329746015971323
SD,Natural Gas,Wood Fuels,0.5632573967739164
SD,Other,Coal,0.2674675370910699
SD,Other,Hydro,-0.21455026513673942
SD,Other,Natural Gas,-0.13535713883097358
SD,Other,Other,1.0
SD,Other,Other Biomass,0.838868053170133
SD,Other,Petroleum,-0.01538988344373047
SD,Other,Solar,-0.11543090286942416
SD,Other,Wind,-0.13121993524295253
SD,Other,Wood Fuels,-0.06277789178663125
SD,Other Biomass,Coal,0.05216834987002074
SD,Other Biomass,Hydro,-0.10774020865602499
SD,Other Biomass,Natural Gas,0.01473843953468094
SD,Other Biomass,Other,0.838868053170133
SD,Other Biomass,Other Biomass,1.0
SD,Other Biomass,Petroleum,-0.04629561137672516
SD,Other Biomass,Solar,0.07167354290992643
SD,Other Biomass,Wind,0.10010560862971887
SD,Other Biomass,Wood Fuels,0.19391362833971695
SD,Petroleum,Coal,0.24198124477493027
SD,Petroleum,Hydro,-0.24040499408384014
SD,Petroleum,Natural Gas,0.022495503348354727
SD,Petroleum,Other,-0.01538988344373047
SD,Petroleum,Other Biomass,-0.04629561137672516
SD,Petroleum,Petroleum,1.0
SD,Petroleum,Solar,-0.09106643700079678
SD,Petroleum,Wind,-0.08546017579465329
SD,Petroleum,Wood Fuels,0.18855336353405577
SD,Solar,Coal,-0.5618676281104702
SD,Solar,Hydro,0.2774524117392327
SD,Solar,Natural Gas,0.8317613497926218
SD,Solar,Other,-0.11543090286942416
SD,Solar,Other Biomass,0.07167354290992643
SD,Solar,Petroleum,-0.09106643700079678
SD,Solar,Solar,1.0
SD,Solar,Wind,0.7471119748691428
SD,Solar,Wood Fuels,0.5938165688875304
SD,Wind,Coal,-0.6682748401032995
SD,Wind,Hydro,0.19547815773622515
SD,Wind,Natural Gas,0.8329746015971323
SD,Wind,Other,-0.13121993524295253
SD,Wind,Other Biomass,0.10010560862971887
SD,Wind,Petroleum,-0.08546017579465329
SD,Wind,Solar,0.7471119748691428
SD,Wind,Wind,1.0
SD,Wind,Wood Fuels,0.8042085695853088
SD,Wood Fuels,Coal,-0.46489472993471664
SD,Wood Fuels,Hydro,0.040483900988169355
SD,Wood Fuels,Natural Gas,0.5632573967739164
SD,Wood Fuels,Other,-0.06277789178663125
SD,Wood Fuels,Other Biomass,0.19391362833971695
SD,Wood Fuels,Petroleum,0.18855336353405577
SD,Wood Fuels,Solar,0.5938165688875304
SD,Wood Fuels,Wind,0.8042085695853088
SD,Wood Fuels,Wood Fuels,1.0
TN,Coal,Coal,1.0
TN,Coal,Hydro,-0.3358601369841961
TN,Coal,Natural Gas,-0.9369252945637008
TN,Coal,Nuclear,-0.5660647401118859
TN,Coal,Other,0.45087664132620126
TN,Coal,Other Biomass,-0.7030470790721296
TN,Coal,Other Gases,-0.025616987088540117
TN,Coal,Petroleum,0.5542909217865201
TN,Coal,Pumped Storage,-0.2528714382548501
TN,Coal,Solar,-0.8103117216235993
TN,Coal,Wind,-0.5921318086783366
TN,Coal,Wood Fuels,-0.3679293928699865
TN,Hydro,Coal,-0.3358601369841961
TN,Hydro,Hydro,1.0
TN,Hydro,Natural Gas,0.20158278809126579
TN,Hydro,Nuclear,-0.04805179451455406
TN,Hydro,Other,0.15283697686767694
TN,Hydro,Other Biomass,0.31751628125860176
TN,Hydro,Other Gases,-0.3414595875020136
TN,Hydro,Petroleum,-0.15575024087100625
TN,Hydro,Pumped Storage,0.277489555699773
TN,Hydro,Solar,0.3159288869313356
TN,Hydro,Wind,-0.2103764007113564
TN,Hydro,Wood Fuels,-0.334184810561538
TN,Natural Gas,Coal,-0.9369252945637008
TN,Natural Gas,Hydro,0.20158278809126579
TN,Natural Gas,Natural Gas,1.0
TN,Natural Gas,Nuclear,0.6209133236995007
TN,Natural Gas,Other,-0.38223442196862634
TN,Natural Gas,Other Biomass,0.7796259328733871
TN,Natural Gas,Other Gases,0.12171303528867644
TN,Natural Gas,Petroleum,-0.47019697759725165
TN,Natural Gas,Pumped Storage,0.1014286504055319
TN,Natural Gas,Solar,0.891812804228145
TN,Natural Gas,Wind,0.5151077833137301
TN,Natural Gas,Wood Fuels,0.341740573582149
TN,Nuclear,Coal,-0.5660647401118859
TN,Nuclear,Hydro,-0.04805179451455406
TN,Nuclear,Natural Gas,0.6209133236995007
TN,Nuclear,Nuclear,1.0
TN,Nuclear,Other,-0.5071971881687264
TN,Nuclear,Other Biomass,0.34524520891127225
TN,Nuclear,Other Gases,0.6282931838894075
TN,Nuclear,Petroleum,-0.09251462902278729
TN,Nuclear,Pumped Storage,-0.23454755449021603
TN,Nuclear,Solar,0.5747690898334236
TN,Nuclear,Wind,0.503802862771334
TN,Nuclear,Wood Fuels,0.6687690078782634
TN,Other,Coal,0.45087664132620126
TN,Other,Hydro,0.15283697686767694
TN,Other,Natural Gas,-0.38223442196862634
TN,Other,Nuclear,-0.5071971881687264
TN,Other,Other,1.0
TN,Other,Other Biomass,-0.15695931672937924
TN,Other,Other Gases,-0.10793083015033376
TN,Other,Petroleum,0.4707779963096208
TN,Other,Pumped Storage,-0.06452440545488357
TN,Other,Solar,-0.27449016658221
TN,Other,Wind,-0.6612994924745608
TN,Other,Wood Fuels,-0.6126769652540769
TN,Other Biomass,Coal,-0.7030470790721296
TN,Other Biomass,Hydro,0.31751628125860176
TN,Other Biomass,Natural Gas,0.7796259328733871
TN,Other Biomass,Nuclear,0.34524520891127225
TN,Other Biomass,Other,-0.15695931672937924
TN,Other Biomass,Other Biomass,1.0
TN,Other Biomass,Other Gases,-0.001119714461294906
TN,Other Biomass,Petroleum,-0.4386492608005906
TN,Other Biomass,Pumped Storage,0.2286744996296267
TN,Other Biomass,Solar,0.6328640541509507
TN,Other Biomass,Wind,0.33623865966441124
TN,Other Biomass,Wood Fuels,0.18910042801362711
TN,Other Gases,Coal,-0.025616987088540117
TN,Other Gases,Hydro,-0.3414595875020136
TN,Other Gases,Natural Gas,0.12171303528867644
TN,Other Gases,Nuclear,0.6282931838894075
TN,Other Gases,Other,-0.10793083015033376
TN,Other Gases,Other Biomass,-0.001119714461294906
TN,Other Gases,Other Gases,1.0
TN,Other Gases,Petroleum,0.16537069785964323
TN,Other Gases,Pumped Storage,-0.25284436445895414
TN,Other Gases,Solar,0.012624608103097804
TN,Other Gases,Wind,0.2985312862594955
TN,Other Gases,Wood Fuels,0.5366260004829861
TN,Petroleum,Coal,0.5542909217865201
TN,Petroleum,Hydro,-0.15575024087100625
TN,Petroleum,Natural Gas,-0.47019697759725165
TN,Petroleum,Nuclear,-0.09251462902278729
TN,Petroleum,Other,0.4707779963096208
TN,Petroleum,Other Biomass,-0.4386492608005906
TN,Petroleum,Other Gases,0.16537069785964323
TN,Petroleum,Petroleum,1.0
TN,Petroleum,Pumped Storage,-0.2887937468176402
TN,Petroleum,Solar,-0.37824895094171174
TN,Petroleum,Wind,-0.5153531918905955
TN,Petroleum,Wood Fuels,-0.11543923545293205
TN,Pumped Storage,Coal,-0.2528714382548501
TN,Pumped Storage,Hydro,0.277489555699773
TN,Pumped Storage,Natural Gas,0.1014286504055319
TN,Pumped Storage,Nuclear,-0.23454755449021603
TN,Pumped Storage,Other,-0.06452440545488357
TN,Pumped Storage,Other Biomass,0.2286744996296267
TN,Pumped Storage,Other Gases,-0.25284436445895414
TN,Pumped Storage,Petroleum,-0.2887937468176402
TN,Pumped Storage,Pumped Storage,1.0
TN,Pumped Storage,Solar,-0.05526415426808227
TN,Pumped Storage,Wind,0.13495869970808563
TN,Pumped Storage,Wood Fuels,-0.11647256440015845
TN,Solar,Coal,-0.8103117216235993
TN,Solar,Hydro,0.3159288869313356
TN,Solar,Natural Gas,0.891812804228145
TN,Solar,Nuclear,0.5747690898334236
TN,Solar,Other,-0.27449016658221
TN,Solar,Other Biomass,0.6328640541509507
TN,Solar,Other Gases,0.012624608103097804
TN,Solar,Petroleum,-0.37824895094171174
TN,Solar,Pumped Storage,-0.05526415426808227
TN,Solar,Solar,1.0
TN,Solar,Wind,0.30077182456139223
TN,Solar,Wood Fuels,0.10923384190163075
TN,Wind,Coal,-0.5921318086783366
TN,Wind,Hydro,-0.2103764007113564
TN,Wind,Natural Gas,0.5151077833137301
TN,Wind,Nuclear,0.503802862771334
TN,Wind,Other,-0.6612994924745608
TN,Wind,Other Biomass,0.33623865966441124
TN,Wind,Other Gases,0.2985312862594955
TN,Wind,Petroleum,-0.5153531918905955
TN,Wind,Pumped Storage,0.13495869970808563
TN,Wind,Solar,0.30077182456139223
TN,Wind,Wind,1.0
TN,Wind,Wood Fuels,0.7290316308897495
TN,Wood Fuels,Coal,-0.3679293928699865
TN,Wood Fuels,Hydro,-0.334184810561538
TN,Wood Fuels,Natural Gas,0.341740573582149
TN,Wood Fuels,Nuclear,0.6687690078782634
TN,Wood Fuels,Other,-0.6126769652540769
TN,Wood Fuels,Other Biomass,0.18910042801362711
TN,Wood Fuels,Other Gases,0.5366260004829861
TN,Wood Fuels,Petroleum,-0.11543923545293205
TN,Wood Fuels,Pumped Storage,-0.11647256440015845
TN,Wood Fuels,Solar,0.10923384190163075
TN,Wood Fuels,Wind,0.7290316308897495
TN,Wood Fuels,Wood Fuels,1.0
TX,Coal,Coal,1.0
TX,Coal,Hydro,-0.3083055137388944
TX,Coal,Natural Gas,-0.3227352622937052
TX,Coal,Nuclear,0.08844080600594
TX,Coal,Other,0.17041932530289042
TX,Coal,Other Biomass,-0.02307879216114411
TX,Coal,Other Gases,0.35913286968107944
TX,Coal,Petroleum,0.43831620927426546
TX,Coal,Solar,-0.7535265802691864
TX,Coal,Wind,-0.645342738729732
TX,Coal,Wood Fuels,-0.07368477118136482
TX,Hydro,Coal,-0.3083055137388944
TX,Hydro,Hydro,1.0
TX,Hydro,Natural Gas,-0.5598593189072738
TX,Hydro,Nuclear,-0.5976275539278201
TX,Hydro,Other,-0.048843341144973594
TX,Hydro,Other Biomass,-0.38688640896707477
TX,Hydro,Other Gases,0.12672312159844867
TX,Hydro,Petroleum,0.16771197632662857
TX,Hydro,Solar,-0.07797435808358488
TX,Hydro,Wind,-0.30240154084855136
TX,Hydro,Wood Fuels,0.47250141681143143
TX,Natural Gas,Coal,-0.3227352622937052
TX,Natural Gas,Hydro,-0.5598593189072738
TX,Natural Gas,Natural Gas,1.0
TX,Natural Gas,Nuclear,0.704922885500216
TX,Natural Gas,Other,0.04136045767443827
TX,Natural Gas,Other Biomass,0.5272929731579257
TX,Natural Gas,Other Gases,-0.46668583529172514
TX,Natural Gas,Petroleum,-0.6558636806957602
TX,Natural Gas,Solar,0.518961117379013
TX,Natural Gas,Wind,0.8166413647350325
TX,Natural Gas,Wood Fuels,-0.6531614765488399
TX,Nuclear,Coal,0.08844080600594
TX,Nuclear,Hydro,-0.5976275539278201
TX,Nuclear,Natural Gas,0.704922885500216
TX,Nuclear,Nuclear,1.0
TX,Nuclear,Other,0.1140949889687561
TX,Nuclear,Other Biomass,0.1807173484572934
TX,Nuclear,Other Gases,-0.12315137648347227
TX,Nuclear,Petroleum,-0.38649938332249306
TX,Nuclear,Solar,0.21993837888304146
TX,Nuclear,Wind,0.4383335343470203
TX,Nuclear,Wood Fuels,-0.5018859937514725
TX,Other,Coal,0.17041932530289042
TX,Other,Hydro,-0.048843341144973594
TX,Other,Natural Gas,0.04136045767443827
TX,Other,Nuclear,0.1140949889687561
TX,Other,Other,1.0
TX,Other,Other Biomass,-0.44572110364351897
TX,Other,Other Gases,-0.03207321629541529
TX,Other,Petroleum,0.41015194189736576
TX,Other,Solar,-0.17857744651057975
TX,Other,Wind,-0.3064817860796806
TX,Other,Wood Fuels,-0.04460707792361323
TX,Other Biomass,Coal,-0.02307879216114411
TX,Other Biomass,Hydro,-0.38688640896707477
TX,Other Biomass,Natural Gas,0.5272929731579257
TX,Other Biomass,Nuclear,0.1807173484572934
TX,Other Biomass,Other,-0.44572110364351897
TX,Other Biomass,Other Biomass,1.0
TX,Other Biomass,Other Gases,-0.4663570781221523
TX,Other Biomass,Petroleum,-0.6871068560392104
TX,Other Biomass,Solar,0.0857056145821367
TX,Other Biomass,Wind,0.5748572370869212
TX,Other Biomass,Wood Fuels,-0.5042702506971437
TX,Other Gases,Coal,0.35913286968107944
TX,Other Gases,Hydro,0.12672312159844867
TX,Other Gases,Natural Gas,-0.46668583529172514
TX,Other Gases,Nuclear,-0.12315137648347227
TX,Other Gases,Other,-0.03207321629541529
TX,Other Gases,Other Biomass,-0.4663570781221523
TX,Other Gases,Other Gases,1.0
TX,Other Gases,Petroleum,0.5308406910007997
TX,Other Gases,Solar,-0.3719013995195748
TX,Other Gases,Wind,-0.5702480256712671
TX,Other Gases,Wood Fuels,0.33283742302613417
TX,Petroleum,Coal,0.43831620927426546
TX,Petroleum,Hydro,0.16771197632662857
TX,Petroleum,Natural Gas,-0.6558636806957602
TX,Petroleum,Nuclear,-0.38649938332249306
TX,Petroleum,Other,0.41015194189736576
TX,Petroleum,Other Biomass,-0.6871068560392104
TX,Petroleum,Other Gases,0.5308406910007997
TX,Petroleum,Petroleum,1.0
TX,Petroleum,Solar,-0.5032500297727637
TX,Petroleum,Wind,-0.8491316728816976
TX,Petroleum,Wood Fuels,0.3479092181355156
TX,Solar,Coal,-0.7535265802691864
TX,Solar,Hydro,-0.07797435808358488
TX,Solar,Natural Gas,0.518961117379013
TX,Solar,Nuclear,0.21993837888304146
TX,Solar,Other,-0.17857744651057975
TX,Solar,Other Biomass,0.0857056145821367
TX,Solar,Other Gases,-0.3719013995195748
TX,Solar,Petroleum,-0.5032500297727637
TX,Solar,Solar,1.0
TX,Solar,Wind,0.7769884007731772
TX,Solar,Wood Fuels,-0.15901219496623073
TX,Wind,Coal,-0.645342738729732
TX,Wind,Hydro,-0.30240154084855136
TX,Wind,Natural Gas,0.8166413647350325
TX,Wind,Nuclear,0.4383335343470203
TX,Wind,Other,-0.3064817860796806
TX,Wind,Other Biomass,0.5748572370869212
TX,Wind,Other Gases,-0.5702480256712671
TX,Wind,Petroleum,-0.8491316728816976
TX,Wind,Solar,0.7769884007731772
TX,Wind,Wind,1.0
TX,Wind,Wood Fuels,-0.398116429925209
TX,Wood Fuels,Coal,-0.07368477118136482
TX,Wood Fuels,Hydro,0.47250141681143143
TX,Wood Fuels,Natural Gas,-0.6531614765488399
TX,Wood Fuels,Nuclear,-0.5018859937514725
TX,Wood Fuels,Other,-0.04460707792361323
TX,Wood Fuels,Other Biomass,-0.5042702506971437
TX,Wood Fuels,Other Gases,0.33283742302613417
TX,Wood Fuels,Petroleum,0.3479092181355156
TX,Wood Fuels,Solar,-0.15901219496623073
TX,Wood Fuels,Wind,-0.398116429925209
TX,Wood Fuels,Wood Fuels,1.0
US_TOTAL,Coal,Coal,1.0
US_TOTAL,Coal,Geothermal,-0.6292125563347032
US_TOTAL,Coal,Hydro,0.025347765769339767
US_TOTAL,Coal,Natural Gas,-0.7494943828009026
US_TOTAL,Coal,Nuclear,-0.16431090024992603
US_TOTAL,Coal,Other,-0.22426826444450576
US_TOTAL,Coal,Other Biomass,-0.23962654716610587
US_TOTAL,Coal,Other Gases,0.24370052532651787
US_TOTAL,Coal,Petroleum,0.6503695362155145
US_TOTAL,Coal,Pumped Storage,-0.237387774537912
US_TOTAL,Coal,Solar,-0.8986118881862548
US_TOTAL,Coal,Wind,-0.8936340710749336
US_TOTAL,Coal,Wood Fuels,-0.18382517168315848
US_TOTAL,Geothermal,Coal,-0.6292125563347032
US_TOTAL,Geothermal,Geothermal,1.0
US_TOTAL,Geothermal,Hydro,-0.14097305206293295
US_TOTAL,Geothermal,Natural Gas,0.40942008632842797
US_TOTAL,Geothermal,Nuclear,-0.06852240540158937
US_TOTAL,Geothermal,Other,0.10140332995056422
US_TOTAL,Geothermal,Other Biomass,0.13415209662375527
US_TOTAL,Geothermal,Other Gases,-0.18343412447857194
US_TOTAL,Geothermal,Petroleum,-0.4049147960535914
US_TOTAL,Geothermal,Pumped Storage,0.24008166400108436
US_TOTAL,Geothermal,Solar,0.4451464475632922
US_TOTAL,Geothermal,Wind,0.535956832658535
US_TOTAL,Geothermal,Wood Fuels,0.25048011091013156
US_TOTAL,Hydro,Coal,0.025347765769339767
US_TOTAL,Hydro,Geothermal,-0.14097305206293295
US_TOTAL,Hydro,Hydro,1.0
US_TOTAL,Hydro,Natural Gas,-0.2379957828896026
US_TOTAL,Hydro,Nuclear,-0.37646112038615615
US_TOTAL,Hydro,Other,-0.46032818259536706
US_TOTAL,Hydro,Other Biomass,0.4114433578122916
US_TOTAL,Hydro,Other Gases,0.3511393394134023
US_TOTAL,Hydro,Petroleum,0.10027699003183235
US_TOTAL,Hydro,Pumped Storage,0.43144052046479087
US_TOTAL,Hydro,Solar,-0.0872206588870365
US_TOTAL,Hydro,Wind,-0.14551035699830175
US_TOTAL,Hydro,Wood Fuels,-0.1754013652012153
US_TOTAL,Natural Gas,Coal,-0.7494943828009026
US_TOTAL,Natural Gas,Geothermal,0.40942008632842797
US_TOTAL,Natural Gas,Hydro,-0.2379957828896026
US_TOTAL,Natural Gas,Natural Gas,1.0
US_TOTAL,Natural Gas,Nuclear,0.7500395324336846
US_TOTAL,Natural Gas,Other,0.7408388744955995
US_TOTAL,Natural Gas,Other Biomass,0.24331763162658882
US_TOTAL,Natural Gas,Other Gases,-0.18766868562948683
US_TOTAL,Natural Gas,Petroleum,-0.8759071345516785
US_TOTAL,Natural Gas,Pumped Storage,-0.20643934264194944
US_TOTAL,Natural Gas,Solar,0.8047940202821392
US_TOTAL,Natural Gas,Wind,0.9503627926313701
US_TOTAL,Natural Gas,Wood Fuels,0.5348509928793792
US_TOTAL,Nuclear,Coal,-0.16431090024992603
US_TOTAL,Nuclear,Geothermal,-0.06852240540158937
US_TOTAL,Nuclear,Hydro,-0.37646112038615615
US_TOTAL,Nuclear,Natural Gas,0.7500395324336846
US_TOTAL,Nuclear,Nuclear,1.0
US_TOTAL,Nuclear,Other,0.8969103499974297
US_TOTAL,Nuclear,Other Biomass,0.09681473905356472
US_TOTAL,Nuclear,Other Gases,-0.048886866611138294
US_TOTAL,Nuclear,Petroleum,-0.631006156800077
US_TOTAL,Nuclear,Pumped Storage,-0.629556731582609
US_TOTAL,Nuclear,Solar,0.36072573755715476
US_TOTAL,Nuclear,Wind,0.5490666147150461
US_TOTAL,Nuclear,Wood Fuels,0.6022362913539099
US_TOTAL,Other,Coal,-0.22426826444450576
US_TOTAL,Other,Geothermal,0.10140332995056422
US_TOTAL,Other,Hydro,-0.46032818259536706
US_TOTAL,Other,Natural Gas,0.7408388744955995
US_TOTAL,Other,Nuclear,0.8969103499974297
US_TOTAL,Other,Other,1.0
US_TOTAL,Other,Other Biomass,-0.17678309059176692
US_TOTAL,Other,Other Gases,-0.1558469187342238
US_TOTAL,Other,Petroleum,-0.6095749318938615
US_TOTAL,Other,Pumped Storage,-0.6716966038153047
US_TOTAL,Other,Solar,0.34853369730224637
US_TOTAL,Other,Wind,0.5581469208774807
US_TOTAL,Other,Wood Fuels,0.5401123980245295
US_TOTAL,Other Biomass,Coal,-0.23962654716610587
US_TOTAL,Other Biomass,Geothermal,0.13415209662375527
US_TOTAL,Other Biomass,Hydro,0.4114433578122916
US_TOTAL,Other Biomass,Natural Gas,0.24331763162658882
US_TOTAL,Other Biomass,Nuclear,0.09681473905356472
US_TOTAL,Other Biomass,Other,-0.17678309059176692
US_TOTAL,Other Biomass,Other Biomass,1.0
US_TOTAL,Other Biomass,Other Gases,0.29385674968864506
US_TOTAL,Other Biomass,Petroleum,-0.36685439587052016
US_TOTAL,Other Biomass,Pumped Storage,0.3628286672529002
US_TOTAL,Other Biomass,Solar,0.15527590600586355
US_TOTAL,Other Biomass,Wind,0.27906839171323566
US_TOTAL,Other Biomass,Wood Fuels,0.46355715812252335
US_TOTAL,Other Gases,Coal,0.24370052532651787
US_TOTAL,Other Gases,Geothermal,-0.18343412447857194
