Year,Name,State,Source,Percent
1991,Iowa,IA,Coal,82.92082065
1991,Iowa,IA,Hydro,2.792596446
1991,Iowa,IA,Natural Gas,1.202447414
1991,Iowa,IA,Nuclear,12.85121329
1991,Iowa,IA,Petroleum,0.154618268
1991,Iowa,IA,Biomass,0.078303932
1991,Iowa,IA,Total Renewable,2.870900378
1991,Kentucky,KY,Coal,94.97884123
1991,Kentucky,KY,Hydro,4.844443515
1991,Kentucky,KY,Natural Gas,0.028966263
1991,Kentucky,KY,Petroleum,0.147748997
1991,Kentucky,KY,Total Renewable,4.844443515
1991,New Mexico,NM,Coal,87.54645586
1991,New Mexico,NM,Hydro,0.938030295
1991,New Mexico,NM,Natural Gas,11.32902184
1991,New Mexico,NM,Petroleum,0.130599795
1991,New Mexico,NM,Biomass,0.055892218
1991,New Mexico,NM,Total Renewable,0.993922513
1991,South Dakota,SD,Coal,41.491337
1991,South Dakota,SD,Hydro,58.24297173
1991,South Dakota,SD,Natural Gas,0.13747846
1991,South Dakota,SD,Petroleum,0.128212813
1991,South Dakota,SD,Total Renewable,58.24297173
1991,Colorado,CO,Coal,90.13791492
1991,Colorado,CO,Hydro,5.551366234
1991,Colorado,CO,Natural Gas,4.067500633
1991,Colorado,CO,Petroleum,0.117290011
1991,Colorado,CO,Biomass,0.182020731
1991,Colorado,CO,Total Renewable,5.733386965
1991,Vermont,VT,Hydro,19.53826894
1991,Vermont,VT,Natural Gas,1.769511237
1991,Vermont,VT,Nuclear,76.24954412
1991,Vermont,VT,Petroleum,0.097327665
1991,Vermont,VT,Biomass,2.345348029
1991,Vermont,VT,Total Renewable,21.88361697
1991,Oklahoma,OK,Coal,57.85162898
1991,Oklahoma,OK,Hydro,3.91480971
1991,Oklahoma,OK,Natural Gas,37.5095768
1991,Oklahoma,OK,Petroleum,0.093828571
1991,Oklahoma,OK,Biomass,0.546105544
1991,Oklahoma,OK,Total Renewable,4.460915254
1991,Louisiana,LA,Coal,25.30051708
1991,Louisiana,LA,Hydro,0.875641482
1991,Louisiana,LA,Natural Gas,48.50216732
1991,Louisiana,LA,Nuclear,18.61503894
1991,Louisiana,LA,Petroleum,0.074373746
1991,Louisiana,LA,Biomass,3.246157904
1991,Louisiana,LA,Total Renewable,4.121799386
1991,Montana,MT,Coal,57.55064205
1991,Montana,MT,Hydro,41.92184694
1991,Montana,MT,Natural Gas,0.113276477
1991,Montana,MT,Petroleum,0.068833041
1991,Montana,MT,Biomass,0.345401495
1991,Montana,MT,Total Renewable,42.26724843
1991,Nebraska,NE,Coal,59.09140414
1991,Nebraska,NE,Hydro,4.541979301
1991,Nebraska,NE,Natural Gas,1.318793147
1991,Nebraska,NE,Nuclear,34.9893069
1991,Nebraska,NE,Petroleum,0.058516508
1991,Nebraska,NE,Total Renewable,4.541979301
1991,Washington,WA,Coal,7.723083111
1991,Washington,WA,Hydro,86.84933305
1991,Washington,WA,Natural Gas,0.447576052
1991,Washington,WA,Nuclear,4.111835221
1991,Washington,WA,Petroleum,0.030294381
1991,Washington,WA,Biomass,0.743128049
1991,Washington,WA,Total Renewable,87.5924611
1991,Oregon,OR,Coal,5.931511401
1991,Oregon,OR,Hydro,86.60224076
1991,Oregon,OR,Natural Gas,2.57805219
1991,Oregon,OR,Nuclear,3.088568718
1991,Oregon,OR,Petroleum,0.023184794
1991,Oregon,OR,Wind,0.001136055
1991,Oregon,OR,Biomass,1.775306082
1991,Oregon,OR,Total Renewable,88.3786829
1991,Idaho,ID,Coal,0.17350367
1991,Idaho,ID,Hydro,92.75249111
1991,Idaho,ID,Natural Gas,1.137420019
1991,Idaho,ID,Petroleum,0.003828769
1991,Idaho,ID,Biomass,5.275735502
1991,Idaho,ID,Total Renewable,98.02822662
1992,California,CA,Coal,1.862494116
1992,California,CA,Geothermal,8.338149489
1992,California,CA,Hydro,11.38401837
1992,California,CA,Natural Gas,50.07172091
1992,California,CA,Nuclear,19.89458084
1992,California,CA,Petroleum,1.099903447
1992,California,CA,Solar,0.225372677
1992,California,CA,Wind,1.616658621
1992,California,CA,Biomass,3.971498841
1992,California,CA,Total Renewable,25.535698
1992,Nevada,NV,Coal,70.42783474
1992,Nevada,NV,Geothermal,5.045378865
1992,Nevada,NV,Hydro,8.504924908
1992,Nevada,NV,Natural Gas,14.5291391
1992,Nevada,NV,Petroleum,1.403081258
1992,Nevada,NV,Total Renewable,13.55030377
1992,Utah,UT,Coal,94.9329303
1992,Utah,UT,Geothermal,0.560725157
1992,Utah,UT,Hydro,1.812382227
1992,Utah,UT,Natural Gas,1.899787464
1992,Utah,UT,Petroleum,0.101197037
1992,Utah,UT,Total Renewable,2.373107384
1992,US_TOTAL,US_TOTAL,Coal,52.57029717
1992,US_TOTAL,US_TOTAL,Geothermal,0.523300208
1992,US_TOTAL,US_TOTAL,Hydro,8.206798647
1992,US_TOTAL,US_TOTAL,Natural Gas,13.10278231
1992,US_TOTAL,US_TOTAL,Nuclear,20.06484755
1992,US_TOTAL,US_TOTAL,Petroleum,3.247665001
1992,US_TOTAL,US_TOTAL,Solar,0.01295899
1992,US_TOTAL,US_TOTAL,Wind,0.093632727
1992,US_TOTAL,US_TOTAL,Biomass,1.762217017
1992,US_TOTAL,US_TOTAL,Total Renewable,10.59890759
1992,Hawaii,HI,Coal,5.654225254
1992,Hawaii,HI,Geothermal,0.021677164
1992,Hawaii,HI,Hydro,0.620887218
1992,Hawaii,HI,Petroleum,84.65880458
1992,Hawaii,HI,Wind,0.230342728
1992,Hawaii,HI,Biomass,8.180193918
1992,Hawaii,HI,Total Renewable,9.053101028
1992,District of Columbia,DC,Petroleum,100
1992,Massachusetts,MA,Coal,27.60125779
1992,Massachusetts,MA,Hydro,2.521614198
1992,Massachusetts,MA,Natural Gas,21.15214023
1992,Massachusetts,MA,Nuclear,11.82899823
1992,Massachusetts,MA,Petroleum,34.24075566
1992,Massachusetts,MA,Biomass,4.273400377
1992,Massachusetts,MA,Total Renewable,6.795014575
1992,Delaware,DE,Coal,57.32699911
1992,Delaware,DE,Natural Gas,8.9912568
1992,Delaware,DE,Petroleum,31.23058409
1992,Florida,FL,Coal,43.61587085
1992,Florida,FL,Hydro,0.163867493
1992,Florida,FL,Natural Gas,13.85450815
1992,Florida,FL,Nuclear,17.46867094
1992,Florida,FL,Petroleum,19.9042667
1992,Florida,FL,Biomass,3.62470132
1992,Florida,FL,Total Renewable,3.788568813
1992,Connecticut,CT,Coal,12.72790262
1992,Connecticut,CT,Hydro,1.450506618
1992,Connecticut,CT,Natural Gas,5.038532928
1992,Connecticut,CT,Nuclear,57.41155673
1992,Connecticut,CT,Petroleum,18.77296109
1992,Connecticut,CT,Biomass,4.577589282
1992,Connecticut,CT,Total Renewable,6.0280959
1992,New York,NY,Coal,21.65933788
1992,New York,NY,Hydro,22.27621016
1992,New York,NY,Natural Gas,21.31792488
1992,New York,NY,Nuclear,19.17835519
1992,New York,NY,Petroleum,14.54498968
1992,New York,NY,Biomass,1.769246556
1992,New York,NY,Total Renewable,24.04545671
1992,Maine,ME,Coal,3.569626865
1992,Maine,ME,Hydro,22.39676185
1992,Maine,ME,Natural Gas,0.157407025
1992,Maine,ME,Nuclear,34.16319041
1992,Maine,ME,Petroleum,13.94507517
1992,Maine,ME,Biomass,25.76793867
1992,Maine,ME,Total Renewable,48.16470053
1992,Alaska,AK,Coal,9.357405145
1992,Alaska,AK,Hydro,17.32817155
1992,Alaska,AK,Natural Gas,60.66577533
1992,Alaska,AK,Petroleum,9.851042499
1992,Alaska,AK,Biomass,2.797605477
1992,Alaska,AK,Total Renewable,20.12577702
1992,New Hampshire,NH,Coal,21.08244798
1992,New Hampshire,NH,Hydro,9.218811116
1992,New Hampshire,NH,Natural Gas,0.377059245
1992,New Hampshire,NH,Nuclear,52.05081241
1992,New Hampshire,NH,Petroleum,9.348748744
1992,New Hampshire,NH,Biomass,7.922120507
1992,New Hampshire,NH,Total Renewable,17.14093162
1992,Maryland,MD,Coal,57.92132031
1992,Maryland,MD,Hydro,4.431219108
1992,Maryland,MD,Natural Gas,2.616831254
1992,Maryland,MD,Nuclear,25.89760553
1992,Maryland,MD,Petroleum,6.677239791
1992,Maryland,MD,Biomass,1.225564272
1992,Maryland,MD,Total Renewable,5.656783379
1992,Virginia,VA,Coal,46.53760161
1992,Virginia,VA,Hydro,1.934213786
1992,Virginia,VA,Natural Gas,4.393232623
1992,Virginia,VA,Nuclear,41.40792415
1992,Virginia,VA,Petroleum,3.287999291
1992,Virginia,VA,Solar,1.95E-05
1992,Virginia,VA,Biomass,3.618106176
1992,Virginia,VA,Total Renewable,5.552339482
1992,New Jersey,NJ,Coal,12.38796552
1992,New Jersey,NJ,Hydro,0.051255022
1992,New Jersey,NJ,Natural Gas,33.24254843
1992,New Jersey,NJ,Nuclear,49.45742505
1992,New Jersey,NJ,Petroleum,2.996460655
1992,New Jersey,NJ,Biomass,2.070787628
1992,New Jersey,NJ,Total Renewable,2.12204265
1992,Rhode Island,RI,Hydro,0.207848985
1992,Rhode Island,RI,Natural Gas,96.39098011
1992,Rhode Island,RI,Petroleum,2.067184165
1992,Rhode Island,RI,Biomass,1.333986736
1992,Rhode Island,RI,Total Renewable,1.541835721
1992,Mississippi,MS,Coal,33.87120178
1992,Mississippi,MS,Natural Gas,20.46764458
1992,Mississippi,MS,Nuclear,35.33078052
1992,Mississippi,MS,Petroleum,1.789080017
1992,Mississippi,MS,Biomass,8.541293107
1992,Mississippi,MS,Total Renewable,8.541293107
1992,Minnesota,MN,Coal,63.83998623
1992,Minnesota,MN,Hydro,2.639183938
1992,Minnesota,MN,Natural Gas,1.604336573
1992,Minnesota,MN,Nuclear,27.73637491
1992,Minnesota,MN,Petroleum,1.611217042
1992,Minnesota,MN,Wind,0.000360169
1992,Minnesota,MN,Biomass,2.568541145
1992,Minnesota,MN,Total Renewable,5.208085251
1992,Pennsylvania,PA,Coal,60.82567636
1992,Pennsylvania,PA,Hydro,1.43675245
1992,Pennsylvania,PA,Natural Gas,1.509336008
1992,Pennsylvania,PA,Nuclear,33.51774633
1992,Pennsylvania,PA,Petroleum,1.475984772
1992,Pennsylvania,PA,Biomass,1.047183326
1992,Pennsylvania,PA,Total Renewable,2.483935776
1992,Louisiana,LA,Coal,27.03950646
1992,Louisiana,LA,Hydro,0.894718689
1992,Louisiana,LA,Natural Gas,50.39623778
1992,Louisiana,LA,Nuclear,14.1133133
1992,Louisiana,LA,Petroleum,1.452097745
1992,Louisiana,LA,Biomass,3.562606076
1992,Louisiana,LA,Total Renewable,4.457324765
1992,Georgia,GA,Coal,60.83507743
1992,Georgia,GA,Hydro,5.048692905
1992,Georgia,GA,Natural Gas,0.74907895
1992,Georgia,GA,Nuclear,28.75596474
1992,Georgia,GA,Petroleum,0.835476373
1992,Georgia,GA,Biomass,3.279522474
1992,Georgia,GA,Total Renewable,8.328215379
1992,Michigan,MI,Coal,66.45553234
1992,Michigan,MI,Hydro,1.869738508
1992,Michigan,MI,Natural Gas,9.996270638
1992,Michigan,MI,Nuclear,19.77375953
1992,Michigan,MI,Petroleum,0.659624643
1992,Michigan,MI,Biomass,1.765372188
1992,Michigan,MI,Total Renewable,3.635110696
1992,Texas,TX,Coal,41.8182489
1992,Texas,TX,Hydro,0.90879568
1992,Texas,TX,Natural Gas,46.38062428
1992,Texas,TX,Nuclear,8.438525894
1992,Texas,TX,Petroleum,0.560869485
1992,Texas,TX,Solar,0.000127113
1992,Texas,TX,Biomass,0.565839303
1992,Texas,TX,Total Renewable,1.474762096
1992,Indiana,IN,Coal,95.64269791
1992,Indiana,IN,Hydro,0.556804589
1992,Indiana,IN,Natural Gas,1.172316209
1992,Indiana,IN,Petroleum,0.483142881
1992,Indiana,IN,Biomass,0.033133514
1992,Indiana,IN,Total Renewable,0.589938103
1992,North Carolina,NC,Coal,65.08499808
1992,North Carolina,NC,Hydro,6.44266105
1992,North Carolina,NC,Natural Gas,0.403537132
1992,North Carolina,NC,Nuclear,25.4132442
1992,North Carolina,NC,Petroleum,0.374205669
1992,North Carolina,NC,Biomass,1.907161598
1992,North Carolina,NC,Total Renewable,8.349822648
1992,Illinois,IL,Coal,40.15470959
1992,Illinois,IL,Hydro,0.108795083
1992,Illinois,IL,Natural Gas,1.330454654
1992,Illinois,IL,Nuclear,57.59038915
1992,Illinois,IL,Petroleum,0.341980398
1992,Illinois,IL,Biomass,0.158099127
1992,Illinois,IL,Total Renewable,0.266894234
1992,West Virginia,WV,Coal,97.59531125
1992,West Virginia,WV,Hydro,1.69114483
1992,West Virginia,WV,Natural Gas,0.160798481
1992,West Virginia,WV,Petroleum,0.320930383
1992,West Virginia,WV,Total Renewable,1.69114483
1992,Wisconsin,WI,Coal,69.19940587
1992,Wisconsin,WI,Hydro,4.911920527
1992,Wisconsin,WI,Natural Gas,0.776364483
1992,Wisconsin,WI,Nuclear,22.92167199
1992,Wisconsin,WI,Petroleum,0.317525467
1992,Wisconsin,WI,Biomass,1.87311167
1992,Wisconsin,WI,Total Renewable,6.785032197
1992,South Carolina,SC,Coal,31.92355738
1992,South Carolina,SC,Hydro,4.463291468
1992,South Carolina,SC,Natural Gas,0.365615665
1992,South Carolina,SC,Nuclear,61.3943879
1992,South Carolina,SC,Petroleum,0.213274794
1992,South Carolina,SC,Biomass,2.330323768
1992,South Carolina,SC,Total Renewable,6.793615236
1992,Alabama,AL,Coal,64.2211815
1992,Alabama,AL,Hydro,10.77343967
1992,Alabama,AL,Natural Gas,1.465922689
1992,Alabama,AL,Nuclear,20.36809338
1992,Alabama,AL,Petroleum,0.204617192
1992,Alabama,AL,Biomass,2.621576262
1992,Alabama,AL,Total Renewable,13.39501593
1992,North Dakota,ND,Coal,93.72170728
1992,North Dakota,ND,Hydro,5.90558655
1992,North Dakota,ND,Natural Gas,0.046619557
1992,North Dakota,ND,Petroleum,0.192172274
1992,North Dakota,ND,Total Renewable,5.90558655
1992,Ohio,OH,Coal,88.07818103
1992,Ohio,OH,Hydro,0.183903692
1992,Ohio,OH,Natural Gas,0.247153661
1992,Ohio,OH,Nuclear,10.75498558
1992,Ohio,OH,Petroleum,0.187506
1992,Ohio,OH,Biomass,0.494845597
1992,Ohio,OH,Total Renewable,0.678749289
1992,Tennessee,TN,Coal,66.27513347
1992,Tennessee,TN,Hydro,12.87625737
1992,Tennessee,TN,Natural Gas,0.354363589
1992,Tennessee,TN,Nuclear,20.13371077
1992,Tennessee,TN,Petroleum,0.166689578
1992,Tennessee,TN,Biomass,0.629086658
1992,Tennessee,TN,Total Renewable,13.50534403
1992,Kansas,KS,Coal,69.05790743
1992,Kansas,KS,Hydro,0.030450308
1992,Kansas,KS,Natural Gas,4.278230901
1992,Kansas,KS,Nuclear,26.46838179
1992,Kansas,KS,Petroleum,0.164677312
1992,Kansas,KS,Wind,0.000352261
1992,Kansas,KS,Total Renewable,0.030802569
1992,Arizona,AZ,Coal,49.34903225
1992,Arizona,AZ,Hydro,9.384126286
1992,Arizona,AZ,Natural Gas,4.217221823
1992,Arizona,AZ,Nuclear,36.29725893
1992,Arizona,AZ,Petroleum,0.144452248
1992,Arizona,AZ,Biomass,0.196209283
1992,Arizona,AZ,Total Renewable,9.580335569
1992,Missouri,MO,Coal,82.70035368
1992,Missouri,MO,Hydro,2.600915692
1992,Missouri,MO,Natural Gas,0.417510123
1992,Missouri,MO,Nuclear,14.19444693
1992,Missouri,MO,Petroleum,0.142362806
1992,Missouri,MO,Biomass,0.000149249
1992,Missouri,MO,Total Renewable,2.601064941
1992,Wyoming,WY,Coal,97.42639561
1992,Wyoming,WY,Hydro,1.496542794
1992,Wyoming,WY,Natural Gas,0.803451174
1992,Wyoming,WY,Petroleum,0.137691637
1992,Wyoming,WY,Biomass,0.008692398
1992,Wyoming,WY,Total Renewable,1.505235192
1992,Arkansas,AR,Coal,50.55489594
1992,Arkansas,AR,Hydro,8.497072455
1992,Arkansas,AR,Natural Gas,8.621303508
1992,Arkansas,AR,Nuclear,28.49502395
1992,Arkansas,AR,Petroleum,0.132511111
1992,Arkansas,AR,Biomass,3.692420044
1992,Arkansas,AR,Total Renewable,12.1894925
1992,New Mexico,NM,Coal,90.30609377
1992,New Mexico,NM,Hydro,0.908625246
1992,New Mexico,NM,Natural Gas,8.60256625
1992,New Mexico,NM,Petroleum,0.132382415
1992,New Mexico,NM,Biomass,0.050332322
1992,New Mexico,NM,Total Renewable,0.958957568
1992,Iowa,IA,Coal,84.47740653
1992,Iowa,IA,Hydro,3.277920428
1992,Iowa,IA,Natural Gas,0.882092153
1992,Iowa,IA,Nuclear,11.16553153
1992,Iowa,IA,Petroleum,0.131439473
1992,Iowa,IA,Biomass,0.065609889
1992,Iowa,IA,Total Renewable,3.343530317
1992,Colorado,CO,Coal,90.8463819
1992,Colorado,CO,Hydro,4.502597799
1992,Colorado,CO,Natural Gas,4.046157603
1992,Colorado,CO,Petroleum,0.122803419
1992,Colorado,CO,Biomass,0.084615063
1992,Colorado,CO,Total Renewable,4.587212863
1992,South Dakota,SD,Coal,42.0447636
1992,South Dakota,SD,Hydro,57.82533787
1992,South Dakota,SD,Natural Gas,0.010277897
1992,South Dakota,SD,Petroleum,0.119620634
1992,South Dakota,SD,Total Renewable,57.82533787
1992,Kentucky,KY,Coal,94.99044999
1992,Kentucky,KY,Hydro,4.870291769
1992,Kentucky,KY,Natural Gas,0.0308101
1992,Kentucky,KY,Petroleum,0.108448138
1992,Kentucky,KY,Total Renewable,4.870291769
1992,Oklahoma,OK,Coal,59.99995441
1992,Oklahoma,OK,Hydro,6.482566008
1992,Oklahoma,OK,Natural Gas,32.83465364
1992,Oklahoma,OK,Petroleum,0.103238686
1992,Oklahoma,OK,Biomass,0.498565705
1992,Oklahoma,OK,Total Renewable,6.981131713
1992,Montana,MT,Coal,67.39024029
1992,Montana,MT,Hydro,31.93417516
1992,Montana,MT,Natural Gas,0.133472872
1992,Montana,MT,Petroleum,0.065468079
1992,Montana,MT,Wind,0.000193053
1992,Montana,MT,Biomass,0.476450546
1992,Montana,MT,Total Renewable,32.41081876
1992,Vermont,VT,Hydro,18.92137847
1992,Vermont,VT,Natural Gas,1.296060772
1992,Vermont,VT,Nuclear,76.68347247
1992,Vermont,VT,Petroleum,0.055193463
1992,Vermont,VT,Biomass,3.043894819
1992,Vermont,VT,Total Renewable,21.96527329
1992,Nebraska,NE,Coal,55.47335002
1992,Nebraska,NE,Hydro,4.795639321
1992,Nebraska,NE,Natural Gas,0.648779349
1992,Nebraska,NE,Nuclear,39.01125406
1992,Nebraska,NE,Petroleum,0.042282227
1992,Nebraska,NE,Biomass,0.028695015
1992,Nebraska,NE,Total Renewable,4.824334336
1992,Idaho,ID,Coal,0.59454611
1992,Idaho,ID,Hydro,89.15949931
1992,Idaho,ID,Natural Gas,1.843078203
1992,Idaho,ID,Petroleum,0.030992882
1992,Idaho,ID,Biomass,7.406695749
1992,Idaho,ID,Total Renewable,96.56619506
1992,Washington,WA,Coal,11.16775756
1992,Washington,WA,Hydro,79.00409342
1992,Washington,WA,Natural Gas,1.472857567
1992,Washington,WA,Nuclear,6.582122017
1992,Washington,WA,Petroleum,0.029769053
1992,Washington,WA,Biomass,1.47279744
1992,Washington,WA,Total Renewable,80.47689086
1992,Oregon,OR,Coal,8.742586616
1992,Oregon,OR,Hydro,74.90436854
1992,Oregon,OR,Natural Gas,3.608212316
1992,Oregon,OR,Nuclear,10.7983153
1992,Oregon,OR,Petroleum,0.025162135
1992,Oregon,OR,Wind,0.001272866
1992,Oregon,OR,Biomass,1.920082227
1992,Oregon,OR,Total Renewable,76.82572363
1993,California,CA,Coal,1.673854353
1993,California,CA,Geothermal,7.99404336
1993,California,CA,Hydro,21.65484089
1993,California,CA,Natural Gas,42.59259616
1993,California,CA,Nuclear,16.88891576
1993,California,CA,Petroleum,1.926129544
1993,California,CA,Solar,0.247112901
1993,California,CA,Wind,1.59560926
1993,California,CA,Biomass,3.613005403
1993,California,CA,Total Renewable,35.10461181
1993,Nevada,NV,Coal,66.49453726
1993,Nevada,NV,Geothermal,6.55273624
1993,Nevada,NV,Hydro,8.391372618
1993,Nevada,NV,Natural Gas,17.16073952
1993,Nevada,NV,Petroleum,1.391262162
1993,Nevada,NV,Total Renewable,14.94410886
1993,Hawaii,HI,Coal,14.87450279
1993,Hawaii,HI,Geothermal,1.531112152
1993,Hawaii,HI,Hydro,0.565615149
1993,Hawaii,HI,Petroleum,74.35854528
1993,Hawaii,HI,Wind,0.220682731
1993,Hawaii,HI,Biomass,7.815290243
1993,Hawaii,HI,Total Renewable,10.13270028
1993,US_TOTAL,US_TOTAL,Coal,52.86109529
1993,US_TOTAL,US_TOTAL,Geothermal,0.525103583
1993,US_TOTAL,US_TOTAL,Hydro,8.773138658
1993,US_TOTAL,US_TOTAL,Natural Gas,12.97785417
1993,US_TOTAL,US_TOTAL,Nuclear,19.08835586
1993,US_TOTAL,US_TOTAL,Petroleum,3.527727202
1993,US_TOTAL,US_TOTAL,Solar,0.014464322
1993,US_TOTAL,US_TOTAL,Wind,0.094014618
1993,US_TOTAL,US_TOTAL,Biomass,1.75017496
1993,US_TOTAL,US_TOTAL,Total Renewable,11.15689614
1993,Utah,UT,Coal,94.32643369
1993,Utah,UT,Geothermal,0.434986072
1993,Utah,UT,Hydro,2.525152459
1993,Utah,UT,Natural Gas,1.779602986
1993,Utah,UT,Petroleum,0.10742231
1993,Utah,UT,Total Renewable,2.96013853
1993,District of Columbia,DC,Petroleum,100
1993,Massachusetts,MA,Coal,26.78156988
1993,Massachusetts,MA,Hydro,2.379697538
1993,Massachusetts,MA,Natural Gas,24.40750083
1993,Massachusetts,MA,Nuclear,11.70112641
1993,Massachusetts,MA,Petroleum,31.26240453
1993,Massachusetts,MA,Biomass,5.298400657
1993,Massachusetts,MA,Total Renewable,7.678098195
1993,Delaware,DE,Coal,59.60086186
1993,Delaware,DE,Natural Gas,11.41302419
1993,Delaware,DE,Petroleum,27.77454955
1993,Florida,FL,Coal,41.55660298
1993,Florida,FL,Hydro,0.138728516
1993,Florida,FL,Natural Gas,13.66039181
1993,Florida,FL,Nuclear,17.03821226
1993,Florida,FL,Petroleum,22.8566722
1993,Florida,FL,Biomass,3.597993462
1993,Florida,FL,Total Renewable,3.736721978
1993,Mississippi,MS,Coal,34.23165623
1993,Mississippi,MS,Natural Gas,13.8952774
1993,Mississippi,MS,Nuclear,30.46677747
1993,Mississippi,MS,Petroleum,13.87944564
1993,Mississippi,MS,Biomass,7.526843255
1993,Mississippi,MS,Total Renewable,7.526843255
1993,Connecticut,CT,Coal,10.66858072
1993,Connecticut,CT,Hydro,1.261032111
1993,Connecticut,CT,Natural Gas,4.208405212
1993,Connecticut,CT,Nuclear,66.29790609
1993,Connecticut,CT,Petroleum,13.33300349
1993,Connecticut,CT,Biomass,4.244008535
1993,Connecticut,CT,Total Renewable,5.505040647
1993,New York,NY,Coal,19.72449094
1993,New York,NY,Hydro,23.70234393
1993,New York,NY,Natural Gas,21.79604112
1993,New York,NY,Nuclear,21.64630319
1993,New York,NY,Petroleum,12.133988
1993,New York,NY,Biomass,1.837851434
1993,New York,NY,Total Renewable,25.54019536
1993,Maine,ME,Coal,3.517102815
1993,Maine,ME,Hydro,20.78726437
1993,Maine,ME,Natural Gas,0.063262636
1993,Maine,ME,Nuclear,36.76038178
1993,Maine,ME,Petroleum,11.9319748
1993,Maine,ME,Biomass,26.90934935
1993,Maine,ME,Total Renewable,47.69661371
1993,Alaska,AK,Coal,9.318251852
1993,Alaska,AK,Hydro,22.77449597
1993,Alaska,AK,Natural Gas,55.78848918
1993,Alaska,AK,Petroleum,10.26732319
1993,Alaska,AK,Biomass,1.85143981
1993,Alaska,AK,Total Renewable,24.62593578
1993,Maryland,MD,Coal,55.86518202
1993,Maryland,MD,Hydro,3.686858307
1993,Maryland,MD,Natural Gas,1.717074844
1993,Maryland,MD,Nuclear,27.34858515
1993,Maryland,MD,Petroleum,9.25963887
1993,Maryland,MD,Biomass,1.064834347
1993,Maryland,MD,Total Renewable,4.751692654
1993,New Hampshire,NH,Coal,20.09043414
1993,New Hampshire,NH,Hydro,8.684540066
1993,New Hampshire,NH,Natural Gas,0.070819245
1993,New Hampshire,NH,Nuclear,55.69746152
1993,New Hampshire,NH,Petroleum,8.031719979
1993,New Hampshire,NH,Biomass,7.425025057
1993,New Hampshire,NH,Total Renewable,16.10956512
1993,Louisiana,LA,Coal,24.57941944
1993,Louisiana,LA,Hydro,1.559908394
1993,Louisiana,LA,Natural Gas,46.03352798
1993,Louisiana,LA,Nuclear,18.2310927
1993,Louisiana,LA,Petroleum,4.416008071
