,Year,State,Source,Percentage
20472,2016,IA,Percentage Wood Fuels,0.0019212205092881635
20473,2016,IA,Percentage Total Renewable,39.050698655974806
20474,2016,IA,Percentage Renewable Including Nuclear,47.69649429837827
20475,2016,ID,Percentage Coal,0.18637453261100964
20476,2016,ID,Percentage Geothermal,0.45971065079243656
20477,2016,ID,Percentage Hydro,57.68027432328766
20478,2016,ID,Percentage Natural Gas,21.208576395615637
20479,2016,ID,Percentage Nuclear,0.0
20480,2016,ID,Percentage Other,0.4153518773907412
20481,2016,ID,Percentage Other Biomass,0.7561999159948146
20482,2016,ID,Percentage Other Gases,0.0
20483,2016,ID,Percentage Petroleum,0.0011685123841241182
20484,2016,ID,Percentage Solar,0.19028872983214673
20485,2016,ID,Percentage Total,100.0
20486,2016,ID,Percentage Wind,16.463988300062233
20487,2016,ID,Percentage Wood Fuels,2.638060376715622
20488,2016,ID,Percentage Total Renewable,78.18852229668491
20489,2016,ID,Percentage Renewable Including Nuclear,78.18852229668491
20490,2016,IL,Percentage Coal,31.68245892496559
20491,2016,IL,Percentage Geothermal,0.0
20492,2016,IL,Percentage Hydro,0.07092456422364414
20493,2016,IL,Percentage Natural Gas,9.335667748920251
20494,2016,IL,Percentage Nuclear,52.649631867852484
20495,2016,IL,Percentage Other,0.14621991064713732
20496,2016,IL,Percentage Other Biomass,0.2493534982550589
20497,2016,IL,Percentage Other Gases,0.10900418989076308
20498,2016,IL,Percentage Petroleum,0.03711000186123988
20499,2016,IL,Percentage Solar,0.026061309452068526
20500,2016,IL,Percentage Total,100.0
20501,2016,IL,Percentage Wind,5.693567983931753
20502,2016,IL,Percentage Wood Fuels,0.0
20503,2016,IL,Percentage Total Renewable,6.039907355862525
20504,2016,IL,Percentage Renewable Including Nuclear,58.689539223715016
20505,2016,IN,Percentage Coal,71.27923618082986
20506,2016,IN,Percentage Geothermal,0.0
20507,2016,IN,Percentage Hydro,0.4188963657771246
20508,2016,IN,Percentage Natural Gas,19.65000383897025
20509,2016,IN,Percentage Nuclear,0.0
20510,2016,IN,Percentage Other,0.3567741325123692
20511,2016,IN,Percentage Other Biomass,0.42530857129879707
20512,2016,IN,Percentage Other Gases,2.2332085441159593
20513,2016,IN,Percentage Petroleum,0.5998551932364076
20514,2016,IN,Percentage Solar,0.22193699727510258
20515,2016,IN,Percentage Total,100.0
20516,2016,IN,Percentage Wind,4.814779193270645
20517,2016,IN,Percentage Wood Fuels,0.0
20518,2016,IN,Percentage Total Renewable,5.8809211276216695
20519,2016,IN,Percentage Renewable Including Nuclear,5.8809211276216695
20520,2016,KS,Percentage Coal,48.52115203131026
20521,2016,KS,Percentage Geothermal,0.0
20522,2016,KS,Percentage Hydro,0.06415547431511069
20523,2016,KS,Percentage Natural Gas,4.258839040536793
20524,2016,KS,Percentage Nuclear,17.323620922533365
20525,2016,KS,Percentage Other,2.1008407333522396e-06
20526,2016,KS,Percentage Other Biomass,0.12359666202457896
20527,2016,KS,Percentage Other Gases,0.0
20528,2016,KS,Percentage Petroleum,0.05950421293146883
20529,2016,KS,Percentage Solar,0.004415967221506407
20530,2016,KS,Percentage Total,100.0
20531,2016,KS,Percentage Wind,29.64471358828618
20532,2016,KS,Percentage Wood Fuels,0.0
20533,2016,KS,Percentage Total Renewable,29.836881691847378
20534,2016,KS,Percentage Renewable Including Nuclear,47.160502614380746
20535,2016,KY,Percentage Coal,83.24298450618218
20536,2016,KY,Percentage Geothermal,0.0
20537,2016,KY,Percentage Hydro,4.332600368333256
20538,2016,KY,Percentage Natural Gas,10.250373906078918
20539,2016,KY,Percentage Nuclear,0.0
20540,2016,KY,Percentage Other,0.0622260140366869
20541,2016,KY,Percentage Other Biomass,0.13052377022898254
20542,2016,KY,Percentage Other Gases,0.0
20543,2016,KY,Percentage Petroleum,1.5180613587539926
20544,2016,KY,Percentage Solar,0.014615034667542407
20545,2016,KY,Percentage Total,100.0
20546,2016,KY,Percentage Wind,0.0
20547,2016,KY,Percentage Wood Fuels,0.4486150417184371
20548,2016,KY,Percentage Total Renewable,4.926354214948218
20549,2016,KY,Percentage Renewable Including Nuclear,4.926354214948218
20550,2016,LA,Percentage Coal,11.19957392272221
20551,2016,LA,Percentage Geothermal,0.0
20552,2016,LA,Percentage Hydro,1.0282793868010311
20553,2016,LA,Percentage Natural Gas,61.97434810590412
20554,2016,LA,Percentage Nuclear,15.989575123816985
20555,2016,LA,Percentage Other,0.6773600272451998
20556,2016,LA,Percentage Other Biomass,0.08141602846620719
20557,2016,LA,Percentage Other Gases,1.9568317364664567
20558,2016,LA,Percentage Petroleum,4.492662190957215
20559,2016,LA,Percentage Solar,0.0
20560,2016,LA,Percentage Total,100.0
20561,2016,LA,Percentage Wind,0.0
20562,2016,LA,Percentage Wood Fuels,2.5999534776205766
20563,2016,LA,Percentage Total Renewable,3.7096488928878144
20564,2016,LA,Percentage Renewable Including Nuclear,19.6992240167048
20565,2016,MA,Percentage Coal,5.867409510780496
20566,2016,MA,Percentage Geothermal,0.0
20567,2016,MA,Percentage Hydro,2.22974654813256
20568,2016,MA,Percentage Natural Gas,66.1678029825797
20569,2016,MA,Percentage Nuclear,16.9435589811204
20570,2016,MA,Percentage Other,2.6848111698999926
20571,2016,MA,Percentage Other Biomass,3.3651361591927555
20572,2016,MA,Percentage Other Gases,0.0
20573,2016,MA,Percentage Petroleum,1.3214855555411602
20574,2016,MA,Percentage Solar,1.9066830872468183
20575,2016,MA,Percentage Total,100.0
20576,2016,MA,Percentage Wind,0.6763350061220424
20577,2016,MA,Percentage Wood Fuels,0.4031353819753277
20578,2016,MA,Percentage Total Renewable,8.581036182669504
20579,2016,MA,Percentage Renewable Including Nuclear,25.524595163789904
20580,2016,MD,Percentage Coal,37.2005527422985
20581,2016,MD,Percentage Geothermal,0.0
20582,2016,MD,Percentage Hydro,3.7457925695663965
20583,2016,MD,Percentage Natural Gas,14.591147174349977
20584,2016,MD,Percentage Nuclear,39.713458990843066
20585,2016,MD,Percentage Other,0.8692192554047122
20586,2016,MD,Percentage Other Biomass,1.1355034146573246
20587,2016,MD,Percentage Other Gases,0.0
20588,2016,MD,Percentage Petroleum,0.4319728578444455
20589,2016,MD,Percentage Solar,0.5614086614714946
20590,2016,MD,Percentage Total,100.0
20591,2016,MD,Percentage Wind,1.41824317028849
20592,2016,MD,Percentage Wood Fuels,0.33269847269410907
20593,2016,MD,Percentage Total Renewable,7.193646288677816
20594,2016,MD,Percentage Renewable Including Nuclear,46.90710527952088
20595,2016,ME,Percentage Coal,0.6063957850442754
20596,2016,ME,Percentage Geothermal,0.0
20597,2016,ME,Percentage Hydro,26.051561228361603
20598,2016,ME,Percentage Natural Gas,30.382232654738267
20599,2016,ME,Percentage Nuclear,0.0
20600,2016,ME,Percentage Other,3.312175238941547
20601,2016,ME,Percentage Other Biomass,1.606037365124639
20602,2016,ME,Percentage Other Gases,0.0
20603,2016,ME,Percentage Petroleum,0.9546632237974152
20604,2016,ME,Percentage Solar,0.0
20605,2016,ME,Percentage Total,100.0
20606,2016,ME,Percentage Wind,14.478384378137097
20607,2016,ME,Percentage Wood Fuels,22.608550125855157
20608,2016,ME,Percentage Total Renewable,64.7445330974785
20609,2016,ME,Percentage Renewable Including Nuclear,64.7445330974785
20610,2016,MI,Percentage Coal,36.14540224518356
20611,2016,MI,Percentage Geothermal,0.0
20612,2016,MI,Percentage Hydro,1.3952283494582096
20613,2016,MI,Percentage Natural Gas,26.127975659325454
20614,2016,MI,Percentage Nuclear,28.14056928630911
20615,2016,MI,Percentage Other,0.26903334311733695
20616,2016,MI,Percentage Other Biomass,0.8674460156228331
20617,2016,MI,Percentage Other Gases,1.440060848118818
20618,2016,MI,Percentage Petroleum,0.7304369650181289
20619,2016,MI,Percentage Solar,0.00823657916984736
20620,2016,MI,Percentage Total,100.0
20621,2016,MI,Percentage Wind,4.188109198042593
20622,2016,MI,Percentage Wood Fuels,1.3578885959633717
20623,2016,MI,Percentage Total Renewable,7.8169087382568545
20624,2016,MI,Percentage Renewable Including Nuclear,35.957478024565965
20625,2016,MN,Percentage Coal,39.01609874033506
20626,2016,MN,Percentage Geothermal,0.0
20627,2016,MN,Percentage Hydro,2.031821346355395
20628,2016,MN,Percentage Natural Gas,15.010529894599506
20629,2016,MN,Percentage Nuclear,23.303810690180406
20630,2016,MN,Percentage Other,0.6850009111657065
20631,2016,MN,Percentage Other Biomass,1.1337174469679956
20632,2016,MN,Percentage Other Gases,0.0
20633,2016,MN,Percentage Petroleum,0.05384611879808576
20634,2016,MN,Percentage Solar,0.016992622558848872
20635,2016,MN,Percentage Total,100.0
20636,2016,MN,Percentage Wind,16.700899899498562
20637,2016,MN,Percentage Wood Fuels,2.047280648267794
20638,2016,MN,Percentage Total Renewable,21.9307119636486
20639,2016,MN,Percentage Renewable Including Nuclear,45.234522653829
20640,2016,MO,Percentage Coal,76.73416742405149
20641,2016,MO,Percentage Geothermal,0.0
20642,2016,MO,Percentage Hydro,1.6135969803812327
20643,2016,MO,Percentage Natural Gas,7.672626781779407
20644,2016,MO,Percentage Nuclear,11.995926092912116
20645,2016,MO,Percentage Other,0.0114219910765488
20646,2016,MO,Percentage Other Biomass,0.11636463478320282
20647,2016,MO,Percentage Other Gases,0.0
20648,2016,MO,Percentage Petroleum,0.09924246083394936
20649,2016,MO,Percentage Solar,0.04157660723309065
20650,2016,MO,Percentage Total,100.0
20651,2016,MO,Percentage Wind,1.4271230220438575
20652,2016,MO,Percentage Wood Fuels,0.059995028972410186
20653,2016,MO,Percentage Total Renewable,3.2586562734137936
20654,2016,MO,Percentage Renewable Including Nuclear,15.25458236632591
20655,2016,MS,Percentage Coal,8.495413461189056
20656,2016,MS,Percentage Geothermal,0.0
20657,2016,MS,Percentage Hydro,0.0
20658,2016,MS,Percentage Natural Gas,79.66556509372144
20659,2016,MS,Percentage Nuclear,9.378420085018924
20660,2016,MS,Percentage Other,0.008384051250852897
20661,2016,MS,Percentage Other Biomass,0.018159613284045757
20662,2016,MS,Percentage Other Gases,0.0
20663,2016,MS,Percentage Petroleum,0.028283450587332844
20664,2016,MS,Percentage Solar,0.0
20665,2016,MS,Percentage Total,100.0
20666,2016,MS,Percentage Wind,0.0
20667,2016,MS,Percentage Wood Fuels,2.4057726546503218
20668,2016,MS,Percentage Total Renewable,2.423932267934368
20669,2016,MS,Percentage Renewable Including Nuclear,11.80235235295329
20670,2016,MT,Percentage Coal,51.35856571711967
20671,2016,MT,Percentage Geothermal,0.0
20672,2016,MT,Percentage Hydro,36.2895908579504
20673,2016,MT,Percentage Natural Gas,1.7134648373862083
20674,2016,MT,Percentage Nuclear,0.0
20675,2016,MT,Percentage Other,1.1764812166229857
20676,2016,MT,Percentage Other Biomass,0.0
20677,2016,MT,Percentage Other Gases,0.03090320167751188
20678,2016,MT,Percentage Petroleum,1.6553800634901348
20679,2016,MT,Percentage Solar,0.0
20680,2016,MT,Percentage Total,100.0
20681,2016,MT,Percentage Wind,7.7030927208707
20682,2016,MT,Percentage Wood Fuels,0.0725249841371843
20683,2016,MT,Percentage Total Renewable,44.06520856295829
20684,2016,MT,Percentage Renewable Including Nuclear,44.06520856295829
20685,2016,NC,Percentage Coal,28.625188339453818
20686,2016,NC,Percentage Geothermal,0.0
20687,2016,NC,Percentage Hydro,3.3775917365792467
20688,2016,NC,Percentage Natural Gas,30.01327038680942
20689,2016,NC,Percentage Nuclear,32.71628903373341
20690,2016,NC,Percentage Other,0.5004910683129729
20691,2016,NC,Percentage Other Biomass,0.45562688555944736
20692,2016,NC,Percentage Other Gases,0.0
20693,2016,NC,Percentage Petroleum,0.19207418503240542
20694,2016,NC,Percentage Solar,2.615958137732911
20695,2016,NC,Percentage Total,100.0
20696,2016,NC,Percentage Wind,0.004766049990672444
20697,2016,NC,Percentage Wood Fuels,1.4987441767956955
20698,2016,NC,Percentage Total Renewable,7.952686986657974
20699,2016,NC,Percentage Renewable Including Nuclear,40.66897602039138
20700,2016,ND,Percentage Coal,70.21352661364038
20701,2016,ND,Percentage Geothermal,0.0
20702,2016,ND,Percentage Hydro,5.050671415271563
20703,2016,ND,Percentage Natural Gas,2.829390878997324
20704,2016,ND,Percentage Nuclear,0.0
20705,2016,ND,Percentage Other,0.11915274046284106
20706,2016,ND,Percentage Other Biomass,0.014808572129263462
20707,2016,ND,Percentage Other Gases,0.10631212877530098
20708,2016,ND,Percentage Petroleum,0.0795346589796635
20709,2016,ND,Percentage Solar,0.0
20710,2016,ND,Percentage Total,100.0
20711,2016,ND,Percentage Wind,21.586602991743653
20712,2016,ND,Percentage Wood Fuels,0.0
20713,2016,ND,Percentage Total Renewable,26.65208297914448
20714,2016,ND,Percentage Renewable Including Nuclear,26.65208297914448
20715,2016,NE,Percentage Coal,59.95289127525687
20716,2016,NE,Percentage Geothermal,0.0
20717,2016,NE,Percentage Hydro,2.344725726463249
20718,2016,NE,Percentage Natural Gas,1.4727225989503208
20719,2016,NE,Percentage Nuclear,25.600614748269184
20720,2016,NE,Percentage Other,0.0
20721,2016,NE,Percentage Other Biomass,0.26780931096563276
20722,2016,NE,Percentage Other Gases,0.0
20723,2016,NE,Percentage Petroleum,-0.04911721928420879
20724,2016,NE,Percentage Solar,0.010899423075275095
20725,2016,NE,Percentage Total,100.0
20726,2016,NE,Percentage Wind,10.39945413630368
20727,2016,NE,Percentage Wood Fuels,0.0
20728,2016,NE,Percentage Total Renewable,13.022888596807835
20729,2016,NE,Percentage Renewable Including Nuclear,38.62350334507702
20730,2016,NH,Percentage Coal,2.1886018576539867
20731,2016,NH,Percentage Geothermal,0.0
20732,2016,NH,Percentage Hydro,5.940030679642928
20733,2016,NH,Percentage Natural Gas,24.604889004756803
20734,2016,NH,Percentage Nuclear,55.807944543270416
20735,2016,NH,Percentage Other,0.25412170511354526
20736,2016,NH,Percentage Other Biomass,0.647945263094352
20737,2016,NH,Percentage Other Gases,0.0
20738,2016,NH,Percentage Petroleum,0.20120842258311722
20739,2016,NH,Percentage Solar,0.0
20740,2016,NH,Percentage Total,100.0
20741,2016,NH,Percentage Wind,2.2420544895309957
20742,2016,NH,Percentage Wood Fuels,8.113204034353856
20743,2016,NH,Percentage Total Renewable,16.94323446662213
20744,2016,NH,Percentage Renewable Including Nuclear,72.75117900989255
20745,2016,NJ,Percentage Coal,1.693747244847513
20746,2016,NJ,Percentage Geothermal,0.0
20747,2016,NJ,Percentage Hydro,0.012212123004656933
20748,2016,NJ,Percentage Natural Gas,56.44460904797713
20749,2016,NJ,Percentage Nuclear,38.506180593075996
20750,2016,NJ,Percentage Other,0.7820577602494829
20751,2016,NJ,Percentage Other Biomass,1.2662804201593933
20752,2016,NJ,Percentage Other Gases,0.26692984792453756
20753,2016,NJ,Percentage Petroleum,0.18827903420326003
20754,2016,NJ,Percentage Solar,1.075716927833401
20755,2016,NJ,Percentage Total,100.0
20756,2016,NJ,Percentage Wind,0.02685301282338628
20757,2016,NJ,Percentage Wood Fuels,0.0
20758,2016,NJ,Percentage Total Renewable,2.3810624838208376
20759,2016,NJ,Percentage Renewable Including Nuclear,40.88724307689684
20760,2016,NM,Percentage Coal,55.801060067826235
20761,2016,NM,Percentage Geothermal,0.04319998954789956
20762,2016,NM,Percentage Hydro,0.4495983157533967
20763,2016,NM,Percentage Natural Gas,30.255041885121393
20764,2016,NM,Percentage Nuclear,0.0
20765,2016,NM,Percentage Other,0.0008477139600410732
20766,2016,NM,Percentage Other Biomass,0.05412304218713848
20767,2016,NM,Percentage Other Gases,0.0
20768,2016,NM,Percentage Petroleum,0.15703369389535046
20769,2016,NM,Percentage Solar,2.2843794726216498
20770,2016,NM,Percentage Total,100.0
20771,2016,NM,Percentage Wind,10.954715819086902
20772,2016,NM,Percentage Wood Fuels,0.0
20773,2016,NM,Percentage Total Renewable,13.786016639196989
20774,2016,NM,Percentage Renewable Including Nuclear,13.786016639196989
20775,2016,NV,Percentage Coal,5.446077180225051
20776,2016,NV,Percentage Geothermal,8.428377556943529
20777,2016,NV,Percentage Hydro,4.4969934278792785
20778,2016,NV,Percentage Natural Gas,72.6911010265789
20779,2016,NV,Percentage Nuclear,0.0
20780,2016,NV,Percentage Other,0.05285142724364399
20781,2016,NV,Percentage Other Biomass,0.13889962313071819
20782,2016,NV,Percentage Other Gases,0.0018649305219128709
20783,2016,NV,Percentage Petroleum,0.02760951722804971
20784,2016,NV,Percentage Solar,7.851960709281837
20785,2016,NV,Percentage Total,100.0
20786,2016,NV,Percentage Wind,0.8642646009670746
20787,2016,NV,Percentage Wood Fuels,0.0
20788,2016,NV,Percentage Total Renewable,21.78049591820244
20789,2016,NV,Percentage Renewable Including Nuclear,21.78049591820244
20790,2016,NY,Percentage Coal,1.3173696052921073
20791,2016,NY,Percentage Geothermal,0.0
20792,2016,NY,Percentage Hydro,20.009593179889833
20793,2016,NY,Percentage Natural Gas,42.264268776030136
20794,2016,NY,Percentage Nuclear,30.93615586599211
20795,2016,NY,Percentage Other,0.6389477522203159
20796,2016,NY,Percentage Other Biomass,1.1941428989390015
20797,2016,NY,Percentage Other Gases,0.0
20798,2016,NY,Percentage Petroleum,0.4784698003668269
20799,2016,NY,Percentage Solar,0.10389523214643251
20800,2016,NY,Percentage Total,100.0
20801,2016,NY,Percentage Wind,2.9321895538226244
20802,2016,NY,Percentage Wood Fuels,0.47542388575282557
20803,2016,NY,Percentage Total Renewable,24.71524475055072
20804,2016,NY,Percentage Renewable Including Nuclear,55.65140061654284
20805,2016,OH,Percentage Coal,57.367103863429804
20806,2016,OH,Percentage Geothermal,0.0
20807,2016,OH,Percentage Hydro,0.4173295668906177
20808,2016,OH,Percentage Natural Gas,24.945672168440325
20809,2016,OH,Percentage Nuclear,14.02780703472245
20810,2016,OH,Percentage Other,-0.04039919034460602
20811,2016,OH,Percentage Other Biomass,0.3753697281216985
20812,2016,OH,Percentage Other Gases,0.6014010001796206
20813,2016,OH,Percentage Petroleum,0.9853130054330084
20814,2016,OH,Percentage Solar,0.054683585997391884
20815,2016,OH,Percentage Total,100.0
20816,2016,OH,Percentage Wind,1.0387670907476438
20817,2016,OH,Percentage Wood Fuels,0.2269521463820491
20818,2016,OH,Percentage Total Renewable,2.1131021181394005
20819,2016,OH,Percentage Renewable Including Nuclear,16.140909152861852
20820,2016,OK,Percentage Coal,24.357055870581767
20821,2016,OK,Percentage Geothermal,0.0
20822,2016,OK,Percentage Hydro,3.271786626374593
20823,2016,OK,Percentage Natural Gas,46.442162289808195
20824,2016,OK,Percentage Nuclear,0.0
20825,2016,OK,Percentage Other,0.035204370396915735
20826,2016,OK,Percentage Other Biomass,0.15140803432895253
20827,2016,OK,Percentage Other Gases,0.0
20828,2016,OK,Percentage Petroleum,0.021945201784801825
20829,2016,OK,Percentage Solar,0.006911193841734704
20830,2016,OK,Percentage Total,100.0
20831,2016,OK,Percentage Wind,25.51533559713497
20832,2016,OK,Percentage Wood Fuels,0.3093458500359679
20833,2016,OK,Percentage Total Renewable,29.254787301716217
20834,2016,OK,Percentage Renewable Including Nuclear,29.254787301716217
20835,2016,OR,Percentage Coal,3.1541018742593407
20836,2016,OR,Percentage Geothermal,0.30524070372986695
20837,2016,OR,Percentage Hydro,57.40812624529526
20838,2016,OR,Percentage Natural Gas,25.433946518206362
20839,2016,OR,Percentage Nuclear,0.0
20840,2016,OR,Percentage Other,0.0674902649068917
20841,2016,OR,Percentage Other Biomass,0.5966982194497216
20842,2016,OR,Percentage Other Gases,0.0
20843,2016,OR,Percentage Petroleum,0.008058886298801603
20844,2016,OR,Percentage Solar,0.06802032361396752
20845,2016,OR,Percentage Total,100.0
20846,2016,OR,Percentage Wind,11.89247026349883
20847,2016,OR,Percentage Wood Fuels,1.0658450391149261
20848,2016,OR,Percentage Total Renewable,71.33640079470256
20849,2016,OR,Percentage Renewable Including Nuclear,71.33640079470256
20850,2016,PA,Percentage Coal,25.42391655796296
20851,2016,PA,Percentage Geothermal,0.0
20852,2016,PA,Percentage Hydro,1.1042131217973368
20853,2016,PA,Percentage Natural Gas,31.644391067724392
20854,2016,PA,Percentage Nuclear,38.5618228610791
20855,2016,PA,Percentage Other,0.3678486031525137
20856,2016,PA,Percentage Other Biomass,0.8757914103462615
20857,2016,PA,Percentage Other Gases,0.22675831337480407
20858,2016,PA,Percentage Petroleum,0.1689086113658033
20859,2016,PA,Percentage Solar,0.034786271483213976
20860,2016,PA,Percentage Total,100.0
20861,2016,PA,Percentage Wind,1.6165448445750505
20862,2016,PA,Percentage Wood Fuels,0.23628669654024828
20863,2016,PA,Percentage Total Renewable,3.867622344742111
20864,2016,PA,Percentage Renewable Including Nuclear,42.42944520582122
20865,2016,RI,Percentage Coal,0.0
20866,2016,RI,Percentage Geothermal,0.0
20867,2016,RI,Percentage Hydro,0.03241488617089256
20868,2016,RI,Percentage Natural Gas,95.82045991666267
20869,2016,RI,Percentage Nuclear,0.0
20870,2016,RI,Percentage Other,0.0
20871,2016,RI,Percentage Other Biomass,3.119262561339612
20872,2016,RI,Percentage Other Gases,0.0
20873,2016,RI,Percentage Petroleum,0.40035735584096294
20874,2016,RI,Percentage Solar,0.22335501688148385
20875,2016,RI,Percentage Total,100.0
20876,2016,RI,Percentage Wind,0.4041502631043804
20877,2016,RI,Percentage Wood Fuels,0.0
20878,2016,RI,Percentage Total Renewable,3.779182727496369
20879,2016,RI,Percentage Renewable Including Nuclear,3.779182727496369
20880,2016,SC,Percentage Coal,21.655666907980432
20881,2016,SC,Percentage Geothermal,0.0
20882,2016,SC,Percentage Hydro,2.295258508248695
20883,2016,SC,Percentage Natural Gas,16.875522061155284
20884,2016,SC,Percentage Nuclear,57.5609385311436
20885,2016,SC,Percentage Other,0.04683161541110302
20886,2016,SC,Percentage Other Biomass,0.18534782073789716
20887,2016,SC,Percentage Other Gases,0.0
20888,2016,SC,Percentage Petroleum,0.11740073522542957
20889,2016,SC,Percentage Solar,0.0051254945004093585
20890,2016,SC,Percentage Total,100.0
20891,2016,SC,Percentage Wind,0.0
20892,2016,SC,Percentage Wood Fuels,2.2648612635561647
20893,2016,SC,Percentage Total Renewable,4.750593087043167
20894,2016,SC,Percentage Renewable Including Nuclear,62.31153161818676
20895,2016,SD,Percentage Coal,18.072255701575052
20896,2016,SD,Percentage Geothermal,0.0
20897,2016,SD,Percentage Hydro,41.699490393419616
20898,2016,SD,Percentage Natural Gas,7.970724868676168
20899,2016,SD,Percentage Nuclear,0.0
20900,2016,SD,Percentage Other,0.0
20901,2016,SD,Percentage Other Biomass,0.0
20902,2016,SD,Percentage Other Gases,0.0
20903,2016,SD,Percentage Petroleum,0.024235989290000922
20904,2016,SD,Percentage Solar,0.0031585750453134035
20905,2016,SD,Percentage Total,100.0
20906,2016,SD,Percentage Wind,32.23012579458988
20907,2016,SD,Percentage Wood Fuels,0.0
20908,2016,SD,Percentage Total Renewable,73.93277476305481
20909,2016,SD,Percentage Renewable Including Nuclear,73.93277476305481
20910,2016,TN,Percentage Coal,39.28331905292462
20911,2016,TN,Percentage Geothermal,0.0
20912,2016,TN,Percentage Hydro,8.537946754218611
20913,2016,TN,Percentage Natural Gas,14.265723087941584
20914,2016,TN,Percentage Nuclear,37.279871462583365
20915,2016,TN,Percentage Other,0.024682182709583375
20916,2016,TN,Percentage Other Biomass,0.11436384683242949
20917,2016,TN,Percentage Other Gases,0.01939485408441347
20918,2016,TN,Percentage Petroleum,0.1532392614009016
20919,2016,TN,Percentage Solar,0.09908794148390523
20920,2016,TN,Percentage Total,100.0
20921,2016,TN,Percentage Wind,0.04757587452068854
20922,2016,TN,Percentage Wood Fuels,1.062040934309158
20923,2016,TN,Percentage Total Renewable,9.861015351364792
20924,2016,TN,Percentage Renewable Including Nuclear,47.14088681394816
20925,2016,TX,Percentage Coal,26.70004959898576
20926,2016,TX,Percentage Geothermal,0.0
20927,2016,TX,Percentage Hydro,0.29556483210148776
20928,2016,TX,Percentage Natural Gas,49.76928949282763
20929,2016,TX,Percentage Nuclear,9.26762873189652
20930,2016,TX,Percentage Other,0.16837287878045365
20931,2016,TX,Percentage Other Biomass,0.16188655431055904
20932,2016,TX,Percentage Other Gases,0.5536300709059373
20933,2016,TX,Percentage Petroleum,0.04326022291350512
20934,2016,TX,Percentage Solar,0.16095449342445692
20935,2016,TX,Percentage Total,100.0
20936,2016,TX,Percentage Wind,12.670650641113083
20937,2016,TX,Percentage Wood Fuels,0.2087122624993731
20938,2016,TX,Percentage Total Renewable,13.497768783448958
20939,2016,TX,Percentage Renewable Including Nuclear,22.76539751534548
20940,2016,US-TOTAL,Percentage Coal,30.389361774300845
20941,2016,US-TOTAL,Percentage Geothermal,0.3881182235406461
20942,2016,US-TOTAL,Percentage Hydro,6.567929020299294
20943,2016,US-TOTAL,Percentage Natural Gas,33.82577457363843
20944,2016,US-TOTAL,Percentage Nuclear,19.759150595935466
20945,2016,US-TOTAL,Percentage Other,0.3357159101974522
20946,2016,US-TOTAL,Percentage Other Biomass,0.5349561299086835
20947,2016,US-TOTAL,Percentage Other Gases,0.31409442538744625
20948,2016,US-TOTAL,Percentage Petroleum,0.5936080419700539
20949,2016,US-TOTAL,Percentage Solar,0.8842052347687233
20950,2016,US-TOTAL,Percentage Total,100.0
20951,2016,US-TOTAL,Percentage Wind,5.566853552579023
20952,2016,US-TOTAL,Percentage Wood Fuels,1.004205662444612
20953,2016,US-TOTAL,Percentage Total Renewable,14.946267823540982
20954,2016,US-TOTAL,Percentage Renewable Including Nuclear,34.70541841947645
20955,2016,UT,Percentage Coal,68.02195409819834
20956,2016,UT,Percentage Geothermal,1.2720798130210975
20957,2016,UT,Percentage Hydro,1.9917748835105578
20958,2016,UT,Percentage Natural Gas,22.791567655972916
20959,2016,UT,Percentage Nuclear,0.0
20960,2016,UT,Percentage Other,0.5581669950181896
20961,2016,UT,Percentage Other Biomass,0.22049656148718802
20962,2016,UT,Percentage Other Gases,0.14186579468026478
20963,2016,UT,Percentage Petroleum,0.0827399684606317
20964,2016,UT,Percentage Solar,2.7630539397882115
20965,2016,UT,Percentage Total,100.0
20966,2016,UT,Percentage Wind,2.1563002898626125
20967,2016,UT,Percentage Wood Fuels,0.0
20968,2016,UT,Percentage Total Renewable,8.403705487669667
20969,2016,UT,Percentage Renewable Including Nuclear,8.403705487669667
20970,2016,VA,Percentage Coal,17.826626443754297
20971,2016,VA,Percentage Geothermal,0.0
20972,2016,VA,Percentage Hydro,1.5898265586785507
20973,2016,VA,Percentage Natural Gas,44.19523289080956
20974,2016,VA,Percentage Nuclear,32.12353177373389
20975,2016,VA,Percentage Other,0.4989753322126433
20976,2016,VA,Percentage Other Biomass,1.1947560709821492
20977,2016,VA,Percentage Other Gases,0.0
20978,2016,VA,Percentage Petroleum,0.578489241344778
20979,2016,VA,Percentage Solar,0.022589841728057634
20980,2016,VA,Percentage Total,100.0
20981,2016,VA,Percentage Wind,0.0
20982,2016,VA,Percentage Wood Fuels,3.226130409380053
20983,2016,VA,Percentage Total Renewable,6.03330288076881
20984,2016,VA,Percentage Renewable Including Nuclear,38.156834654502696
20985,2016,VT,Percentage Coal,0.0
20986,2016,VT,Percentage Geothermal,0.0
20987,2016,VT,Percentage Hydro,56.378874711111884
20988,2016,VT,Percentage Natural Gas,0.10281460877864095
20989,2016,VT,Percentage Nuclear,0.0
20990,2016,VT,Percentage Other,0.0
20991,2016,VT,Percentage Other Biomass,0.8178601271343188
20992,2016,VT,Percentage Other Gases,0.0
20993,2016,VT,Percentage Petroleum,0.21018131473984764
20994,2016,VT,Percentage Solar,3.088676422805065
20995,2016,VT,Percentage Total,100.0
20996,2016,VT,Percentage Wind,15.235503009354822
20997,2016,VT,Percentage Wood Fuels,24.166089806075426
20998,2016,VT,Percentage Total Renewable,99.68700407648151
20999,2016,VT,Percentage Renewable Including Nuclear,99.68700407648151
