Year,Name,State,Percentage Coal,Percentage Geothermal,Percentage Hydro,Percentage Natural Gas,Percentage Nuclear,Percentage Other,Percentage Other Biomass,Percentage Other Gases,Percentage Petroleum,Percentage Solar,Percentage Total,Percentage Wind,Percentage Wood Fuels,Percentage Total Renewable,Percentage Renewable Including Nuclear,co2 per cap
2014,California,CA,0.404793333,6.087154948,8.315244573,60.57435514,8.543926953,0.426460008,1.465382449,0.670472785,0.033351337,4.995691262,100,6.53521121,2.000640096,29.39932454,37.94325149,9.0
2014,Colorado,CO,60.43905084,,3.286698077,22.19942116,,0.087049722,0.146848354,,0.018444721,0.469967103,100,13.68425572,0.086602161,17.67437142,17.67437142,17.3
2014,Connecticut,CT,2.449590195,,1.288595355,43.60220245,47.03693443,1.795012498,1.930404686,,1.524525061,0.034759649,100,,0.317837288,3.571596978,50.60853141,9.7
2014,District of Columbia,DC,,,,100.0,,,,,,,100,,,,,4.5
2014,Delaware,DE,11.23352455,,,81.74711926,,,0.993031296,2.938619219,2.379178315,0.64294749,100,0.065566884,,1.70154567,1.70154567,14.8
2014,Florida,FL,22.6304706,,0.091901458,60.8801598,12.11579961,1.256789437,0.996372699,0.002899364,0.816433428,0.105072719,100,,1.104100887,2.297447763,14.41324737,11.7
2014,Georgia,GA,35.99500335,,2.435167356,32.55062111,25.88278807,0.053241003,0.328595933,,0.300237075,0.094747004,100,,2.979949717,5.838460009,31.72124808,14.7
2014,Hawaii,HI,14.80949237,2.487623183,0.9220065,,,3.969156495,3.273469501,0.609594638,67.87349823,0.38476472,100,5.670404163,,12.73826807,12.73826807,13.8
2014,Iowa,IA,59.33301265,,1.545390115,2.414135036,7.303831642,,0.465179829,,0.253158648,,100,28.68217001,0.00312383,30.69586378,37.99969543,26.8
2014,Idaho,ID,0.511517828,0.518946496,59.28584548,16.81024698,,0.49312397,1.155223806,,6.59e-06,,100,18.47815428,2.746927985,82.18509805,82.18509805,10.3
2014,Illinois,IL,43.17834943,,0.065447443,2.703730162,48.41002407,0.139322547,0.280182613,0.167253643,0.042917946,0.024792737,100,4.987978909,,5.358401702,53.76842577,18.4
2014,Indiana,IN,84.53434518,,0.321635893,8.295258445,,0.338561179,0.338435524,1.872881545,1.180761187,0.088501801,100,3.029620108,,3.778193327,3.778193327,31.2
2014,Kansas,KS,57.81867784,,0.032605135,2.920914569,17.21026691,2.01e-06,0.119080936,,0.090252317,,100,21.80820028,,21.95988635,39.17015326,24.2
2014,Kentucky,KY,91.97496139,,3.458405162,2.749941733,,0.054942749,0.102901725,,1.268891349,,100,,0.389954788,3.951261675,3.951261675,31.8
2014,Louisiana,LA,18.44107193,,1.045806633,53.84331381,16.60887395,0.511561028,0.090067676,1.86374954,5.018808416,,100,,2.576746051,3.71262036,20.32149431,40.1
2014,Massachusetts,MA,8.98141243,,2.898836262,59.44264957,18.53925199,2.821882263,3.449455665,,3.229047228,0.984366548,100,0.722947257,0.402450741,8.458056472,26.99730846,9.6
2014,Maryland,MD,46.52813056,,4.270068879,6.623442009,37.91157671,0.828056461,1.101450634,,1.224983515,0.259340547,100,0.85535491,0.397598413,6.883813384,44.79539009,10.8
2014,Maine,ME,0.597069451,,27.34793803,32.79097361,,3.057875069,1.550233947,,2.303107246,,100,8.282534677,24.07026797,61.25097462,61.25097462,12.4
2014,Michigan,MI,49.52381031,,1.497909635,11.72363767,29.25175827,0.378030682,0.98776982,1.048378155,0.984234802,,100,3.621257221,1.639373084,7.746309761,36.99806803,16.5
2014,Minnesota,MN,49.04824229,,0.962287842,6.789028731,22.29392686,0.696488827,1.077647363,,0.109715495,0.004654522,100,17.00228586,2.015720461,21.06259604,43.3565229,17.6
2014,Missouri,MO,82.43826558,,0.793920674,4.604449816,10.5611797,0.029959765,0.094753235,,0.121427274,0.009912965,100,1.287768943,0.036897816,2.223253632,12.78443333,22.0
2014,Mississippi,MS,19.48690854,,,59.1468692,18.59735863,0.007879973,0.031463659,,0.025579075,,100,,2.703939109,2.735402767,21.33276139,20.0
2014,Montana,MT,51.48923497,,37.94995283,1.703551265,,0.875197834,,3.3e-05,1.415739429,,100,6.523296482,0.042994134,44.51624345,44.51624345,31.8
2014,North Carolina,NC,38.42423782,,3.711526323,22.42609907,31.96962145,0.492535764,0.405740941,,0.358728054,0.568994525,100,,1.581639809,6.267901598,38.23752305,13.0
2014,North Dakota,ND,75.12941238,,6.942363921,0.642618988,,0.086225555,0.007273224,0.110093908,0.071626998,,100,17.01038228,,23.96001943,23.96001943,80.2
2014,Nebraska,NE,63.20405538,,2.936198564,1.028908742,25.61883657,,0.162776816,,0.10818819,,100,6.941033201,,10.04000858,35.65884515,27.7
2014,New Hampshire,NH,6.709860252,,7.069987069,22.45983357,52.04247841,0.254058739,0.641777382,,1.471205798,,100,2.106524103,7.24427467,17.06256322,69.10504164,11.4
2014,New Jersey,NJ,3.701786625,,0.0254162,46.15700181,46.2992185,0.94066684,1.467171295,0.237589155,0.730004515,0.755685222,100,0.033585063,,2.28185778,48.58107628,11.8
2014,New Mexico,NM,63.00841541,0.027041241,0.304526591,27.78306709,,0.002058428,0.043889395,,0.195494922,1.594287909,100,7.041215915,,9.010961051,9.010961051,24.2
2014,Nevada,NV,18.1882398,7.579853601,6.636012124,63.78059027,,0.041568824,0.068243426,0.01430812,0.041749377,2.815741332,100,0.83369312,,17.9335436,17.9335436,14.4
2014,New York,NY,3.349973772,,19.03079483,39.67086763,31.39733583,0.647951136,1.217391832,,1.558597823,0.051515454,100,2.895013728,0.538990727,23.73370657,55.1310424,9.0
2014,Ohio,OH,66.82330061,,0.355388767,17.59267814,12.10715962,-0.002522629,0.350090727,0.690981628,0.926876761,0.040079534,100,0.85754351,0.258423328,1.861525865,13.96868549,19.8
2014,Oklahoma,OK,42.62809088,,2.036152431,37.9748879,,-0.003248498,0.130639786,,0.017809009,,100,17.01482039,0.351654519,19.53326713,19.53326713,26.9
2014,Oregon,OR,5.310375813,0.305168469,58.65267889,21.12271731,,0.071530383,0.579001228,,0.016440478,0.039990082,100,12.5672217,1.334875651,73.47893602,73.47893602,9.5
2014,Pennsylvania,PA,35.73440649,,1.194903162,23.9876847,35.61181517,0.39677068,0.86150247,0.222035642,0.363292307,0.028227174,100,1.612742881,0.248411527,3.945787213,39.55760239,19.5
2014,Rhode Island,RI,,,0.063103455,94.92502724,,,3.290389872,,1.407554076,0.156055289,100,0.157870071,,3.667418687,3.667418687,10.0
2014,South Carolina,SC,29.75994629,,2.644263678,11.74024312,53.95160679,0.047618085,0.199734526,,0.252756155,0.004924944,100,,2.309270736,5.158193885,59.10980067,15.5
2014,South Dakota,SD,24.45800183,,50.00540234,4.227438419,,,,,0.060935459,,100,21.24822196,,71.2536243,71.2536243,18.1
2014,Tennessee,TN,45.12135213,,11.19481651,7.797586237,34.80202457,0.017660106,0.112653135,0.016409899,0.232843983,0.034564302,100,0.064321473,1.223554398,12.62990982,47.43193439,15.7
2014,Texas,TX,33.85824519,,0.088179122,46.77954215,8.977326236,0.087066081,0.167596956,0.527083095,0.06353157,0.064518249,100,9.141319002,0.245592353,9.707205682,18.68453192,24.5
2014,US_TOTAL,US_TOTAL,38.63895361,0.387851282,6.335960864,27.52210731,19.47364092,0.327178799,0.528872109,0.293675281,0.738521761,0.432166943,100,4.437582402,1.034299782,13.15673338,32.63037431,17.0
2014,Utah,UT,76.22941493,1.191247337,1.445311981,19.13100532,,0.269453642,0.16565213,,0.05554017,0.005104543,100,1.507269943,,4.314585934,4.314585934,22.2
2014,Virginia,VA,26.98894926,,1.238293655,27.07059833,39.17809274,0.647891624,1.4221512,,1.562026211,,100,,3.571278839,6.231723693,45.40981644,12.9
2014,Vermont,VT,,,16.71533411,0.03505706,71.97124781,,0.334058936,,0.077836628,0.334727367,100,4.427429326,6.104308762,27.91585851,99.88710631,9.4
2014,Washington,WA,5.77639128,,68.30582293,9.506060561,8.163813988,0.112835964,0.269120827,0.289623798,0.020235638,0.000626642,100,6.247332097,1.31222105,76.13512355,84.29893754,10.3
2014,Wisconsin,WI,61.32709262,,4.047787206,13.18845477,15.47060929,0.101100804,0.88809762,,0.522448319,0.0019553,100,2.649646123,1.802807955,9.390294205,24.86090349,17.6
2014,West Virginia,WV,95.62675734,,1.532174292,0.805952886,,,0.005693343,0.03809297,0.20081526,,100,1.790513908,,3.328381543,3.328381543,54.0
2014,Wyoming,WY,87.3480585,,1.748041696,1.121053905,,0.149011444,,0.677653654,0.090797718,,100,8.865383082,,10.61342478,10.61342478,113.1
2015,Alaska,AK,10.62141116,,24.96332103,49.16060416,,-0.038297918,0.873389821,,11.87867118,,100,2.540900569,,28.37761142,28.37761142,47.5
2015,Alabama,AL,27.15839965,,6.46771407,36.62473725,27.51317544,,0.028614072,0.023519547,0.055226535,,100,,2.128612781,8.624940923,36.13811637,24.6
2015,Arkansas,AR,39.12933193,,6.424103214,26.7574497,24.90629313,0.021823479,0.160710798,,0.108791617,0.001668484,100,,2.432831022,9.019313518,33.92560665,19.8
2015,Arizona,AZ,31.9661608,,5.776563281,29.74765138,28.74757491,,0.043877587,,0.042528839,3.055104677,100,0.399528741,0.156426371,9.431500657,38.17907556,13.9
2015,California,CA,0.151432719,6.041129605,7.019942639,59.04287297,9.407738713,0.41265942,1.466025643,0.787294167,0.042965604,7.531313392,100,6.217244097,1.822112203,30.09776758,39.50550629,9.0
2015,Colorado,CO,60.2005013,,3.092318857,22.22383312,,0.099868156,0.152165142,,0.013866336,0.479779036,100,14.26768464,0.001587996,17.99353567,17.99353567,16.7
2015,Connecticut,CT,1.602506091,,0.807211047,46.33579074,46.4655137,1.485078097,1.595153665,,1.165691885,0.04654046,100,,0.506407393,2.955312565,49.42082627,10.1
2015,District of Columbia,DC,,,,42.14511628,,,57.67255814,,0.182325581,,100,,,57.67255814,57.67255814,4.4
2015,Delaware,DE,7.664373113,,,85.64995981,,,0.976926266,3.04840995,1.973545219,0.621151892,100,0.065633752,,1.66371191,1.66371191,14.8
2015,Florida,FL,18.07149369,,0.102898484,65.63431357,11.84516411,1.272276442,1.053801968,0.002010845,0.905392006,0.094322276,100,,1.018326603,2.269349332,14.11451344,11.7
2015,Georgia,GA,28.82412349,,2.316109055,39.17876847,26.26844757,0.067628025,0.26455951,,0.202123311,0.100492247,100,,3.410060301,6.091221113,32.35966869,14.3
2015,Hawaii,HI,13.21618657,2.276199417,1.197391175,,,3.64803597,3.17151045,0.495627254,69.40214437,0.537546321,100,6.055358466,,13.23800583,13.23800583,13.9
2015,Iowa,IA,52.61497405,,1.694605252,4.232581709,9.254405458,0.008914748,0.452087701,,0.194659559,,100,31.54425222,0.00352107,33.69446624,42.9488717,24.8
2015,Idaho,ID,0.504196853,0.482539999,55.89180381,24.27755752,,0.515526331,1.120060866,,0.000389351,,100,14.49015277,2.717772503,74.70232995,74.70232995,10.9
2015,Illinois,IL,38.0370869,,0.064170503,5.601324431,50.15783232,0.127975968,0.271624367,0.144396522,0.028921067,0.025449591,100,5.541199773,1.86e-05,5.902462794,56.06029511,17.0
2015,Indiana,IN,75.20787662,,0.36650515,15.63458984,,0.403839577,0.429158923,2.180978477,1.286302947,0.150066418,100,4.340683013,,5.286413504,5.286413504,28.3
2015,Kansas,KS,54.01908102,,0.041652093,2.578467289,18.95612383,,0.136044174,,0.106534294,0.003966866,100,24.15812824,,24.33979137,43.2959152,22.2
2015,Kentucky,KY,86.9251113,,4.073894478,7.121696867,,0.061879014,0.110479943,,1.289401085,,100,,0.417538511,4.601912932,4.601912932,29.7
2015,Louisiana,LA,14.06606705,,0.926643342,61.41302879,14.19200623,0.731099889,0.089298672,2.226782842,3.935620402,,100,,2.419451856,3.43539387,17.6274001,39.8
2015,Massachusetts,MA,7.020713633,,2.578024058,65.47226609,15.56694766,2.704627683,3.263429569,,2.421852991,1.4067395,100,0.66903387,0.373275309,8.290502306,23.85744997,9.8
2015,Maryland,MD,38.29340213,,4.463538343,12.52654161,40.26703134,0.874275386,1.10884908,,0.638923482,0.326685612,100,1.195073556,0.305679464,7.399826055,47.6668574,10.4
2015,Maine,ME,0.782718046,,28.62150714,25.1412944,,2.895880469,1.557932642,,4.669539441,,100,11.03550597,25.29562189,66.51056764,66.51056764,12.6
2015,Michigan,MI,46.79669546,,1.326651508,17.73749569,25.95725349,0.35820634,0.918751363,1.073178415,0.731356748,0.001053022,100,4.244740087,1.280092878,7.77128886,33.72854235,16.6
2015,Minnesota,MN,43.34362681,,1.490097327,12.96852946,21.12786068,0.684411351,1.103595227,,0.049033194,0.00489472,100,17.16196001,2.065989458,21.82653675,42.95439743,16.3
2015,Missouri,MO,78.10314284,,1.90700469,5.49546786,12.48215404,0.068823474,0.119369823,,0.118175419,0.020203236,100,1.235144874,0.034745309,3.316467932,15.79862197,20.5
2015,Mississippi,MS,9.882359616,,,69.67021488,18.08983076,0.009367202,0.020775855,,0.0218182,,100,,2.305631946,2.326407801,20.41623856,20.5
2015,Montana,MT,54.64810204,,33.74375021,2.044904102,,1.033266864,,0.058203422,1.694147862,,100,6.705000044,0.072625448,40.52137571,40.52137571,31.6
2015,North Carolina,NC,31.09482945,,3.693481917,28.46408491,32.78859013,0.533757536,0.423732837,,0.338493857,1.069861856,100,,1.593093522,6.780170131,39.56876026,12.4
2015,North Dakota,ND,74.64193183,,5.636057453,1.913640566,,0.113487204,0.009672572,0.105130683,0.071209399,,100,17.50887298,,23.15460301,23.15460301,76.6
2015,Nebraska,NE,60.64033271,,4.224766144,1.079975873,25.88728727,,0.177901122,,0.015332197,,100,7.974404684,,12.37707195,38.26435922,26.8
2015,New Hampshire,NH,4.679591363,,6.346067098,30.23444919,47.38336681,0.248402607,0.592778948,,0.877122994,,100,2.115798681,7.522427303,16.57707203,63.96043884,11.4
2015,New Jersey,NJ,2.35775751,,0.012788025,49.55772813,44.58151485,0.780728991,1.267534446,0.296255699,0.50253549,0.841575652,100,0.028869225,,2.150767349,46.7322822,11.7
2015,New Mexico,NM,62.5035419,0.029585891,0.304185772,28.6367696,,0.002033552,0.05985371,,0.192523879,1.880277412,100,6.391228289,,8.665131075,8.665131075,24.3
2015,Nevada,NV,6.805397853,7.966095236,5.798521077,74.26863631,,0.002594324,0.065805676,0.014144571,0.040930388,4.244664554,100,0.793212573,,18.86829912,18.86829912,13.4
2015,New York,NY,1.717446272,,18.7719754,41.07571256,32.18525643,0.629796061,1.172428368,,1.365471192,0.072539167,100,2.869773139,0.444700896,23.33141697,55.51667339,8.9
2015,Ohio,OH,58.26287076,,0.371036415,23.74047498,14.11832603,-0.002547138,0.384187287,0.767814772,1.070063824,0.045557622,100,0.977425171,0.264790274,2.042996769,16.1613228,18.2
2015,Oklahoma,OK,32.66150566,,3.498890322,45.03324174,,0.014973285,0.119787596,,0.014200979,0.002043722,100,18.42882664,0.321750946,22.37129923,22.37129923,25.6
2015,Oregon,OR,4.108348634,0.308993791,54.01023407,28.05955463,,0.072295671,0.636853408,,0.010481015,0.041834197,100,11.46008656,1.291314574,67.7493166,67.7493166,9.4
2015,Pennsylvania,PA,30.12755019,,1.213591908,27.71193969,37.52902738,0.406255059,0.901496466,0.195873349,0.340015424,0.029781128,100,1.562687468,0.218994344,3.926551314,41.4555787,18.2
2015,Rhode Island,RI,,,0.045366643,94.91173032,,,3.044205528,,1.646817799,0.206815978,100,0.145078144,,3.441466294,3.441466294,10.2
2015,South Carolina,SC,23.44416677,,2.656481106,17.14381706,55.06588769,0.050385253,0.193081661,,0.200135265,0.004371598,100,,2.178540131,5.032474496,60.09836219,15.0
2015,South Dakota,SD,15.52033508,,50.35262518,8.021907534,,,,,0.178583422,,100,25.92654878,,76.27917396,76.27917396,16.5
2015,Tennessee,TN,40.66539789,,12.73853137,12.39616449,33.18565817,0.027466729,0.108712884,0.015901161,0.179663171,0.101239604,100,0.060946915,1.225898374,14.23532915,47.42098732,15.0
2015,Texas,TX,27.02249163,,0.212617609,52.84960172,8.748860138,0.163246111,0.174210565,0.573399286,0.053701613,0.089091938,100,9.966816394,0.145962997,10.5886995,19.33755964,23.9
2015,US_TOTAL,US_TOTAL,33.15746759,0.390259672,6.106829234,32.72276697,19.544835,0.342135996,0.532113142,0.321589078,0.692589639,0.610312598,100,4.675948318,1.027983535,13.3434465,32.8882815,16.4
2015,Utah,UT,75.46401212,1.023899905,1.832632008,19.58960045,,0.252048196,0.202938703,0.019795409,0.047037935,0.075946766,100,1.492086127,,4.627503509,4.627503509,21.3
2015,Virginia,VA,20.41357779,,1.372356536,39.43085921,33.24230397,0.546788645,1.306730478,,1.312420455,,100,,3.602735037,6.281822051,39.52412602,12.9
2015,Vermont,VT,,,57.49096767,0.075326165,,,0.958251747,,0.154184033,2.422848701,100,16.41560468,22.48281701,99.7704898,99.7704898,9.8
2015,Washington,WA,4.622593564,,67.16682531,11.93725908,7.46738203,0.091241028,0.273542825,0.361435802,0.019829357,0.000722864,100,6.474105199,1.548443006,75.4636392,82.93102123,10.5
2015,Wisconsin,WI,56.02839733,,3.527237108,20.19098561,15.0816085,0.094226684,0.860544643,,0.313064236,0.002135317,100,2.395082304,1.506718268,8.29171764,23.37332614,17.3
2015,West Virginia,WV,94.13630234,,1.915814159,1.803202364,,,0.006888418,0.040219783,0.193946301,,100,1.90362664,,3.826329217,3.826329217,49.9
2015,Wyoming,WY,88.00133209,,1.773172808,1.475097709,,0.158826891,,0.827884049,0.091691223,,100,7.671993184,,9.445165992,9.445165992,109.4
2016,Alaska,AK,9.378623698,,26.19010411,47.99480161,,-0.037758282,0.679033451,,13.12273936,,100,2.672456059,,29.54159362,29.54159362,45.0
2016,Alabama,AL,24.06038727,,4.905571649,40.59667677,28.02391512,,0.026765441,0.01689292,0.032188762,0.021955247,100,,2.315646824,7.269939162,35.29385428,23.4
2016,Arkansas,AR,39.37471548,,5.906166789,30.0623199,22.20367094,0.009325824,0.186461891,,0.070085133,0.043249193,100,,2.079774626,8.215652499,30.41932344,20.8
2016,Arizona,AZ,27.95368507,,6.59023143,31.42858039,29.76871118,,0.035160709,,0.047437812,3.462399395,100,0.497944856,0.16194411,10.7476805,40.51639168,13.1
2016,California,CA,0.16189622,5.816973997,14.69417576,49.28517439,9.599547814,0.337963614,1.477397696,0.724407347,0.089144057,9.548336729,100,6.858660893,1.537995305,39.93354038,49.5330882,9.0
2016,Colorado,CO,55.03401602,,3.496185487,23.29987717,,0.098106379,0.140546006,,0.012817337,0.988835043,100,17.31250854,0.157707455,22.09578254,22.09578254,15.9
2016,Connecticut,CT,0.485991008,,0.614153772,49.18683569,45.41658721,1.582061433,1.69560638,,0.251352456,0.067178934,100,0.034912879,0.650011946,3.061863913,48.47845112,9.5
2016,District of Columbia,DC,,,,29.68590632,,,69.00515208,,1.308941601,,100,,,69.00515208,69.00515208,4.0
2016,Delaware,DE,5.490043191,,,89.19065642,,,0.778661868,3.177971658,0.716631882,0.585093035,100,0.060941942,,1.424696845,1.424696845,15.2
2016,Florida,FL,16.54877537,,0.073260062,66.52145337,12.30578252,1.322293533,1.121152478,0.001979332,1.183697453,0.094006958,100,,0.827599348,2.116018847,14.42180136,11.6
2016,Georgia,GA,28.40782413,,2.528614846,39.63285285,25.85136786,0.075706766,0.203093534,,0.158827665,0.660459029,100,,3.22575767,6.617925078,32.46929294,14.0
2016,Hawaii,HI,15.05079233,2.614393932,0.913161277,,,3.237451182,3.613143033,0.512682628,66.74459196,0.889661061,100,6.424132651,,14.45449195,14.45449195,13.9
2016,Iowa,IA,46.32687182,,1.685506057,5.443667085,8.645795642,0.022284319,0.460853919,,0.510682473,0.000277612,100,36.90213985,0.001921221,39.05069866,47.6964943,23.6
2016,Idaho,ID,0.186374533,0.459710651,57.68027432,21.2085764,,0.415351877,0.756199916,,0.001168512,0.19028873,100,16.4639883,2.638060377,78.1885223,78.1885223,10.9
2016,Illinois,IL,31.68245892,,0.070924564,9.335667749,52.64963187,0.146219911,0.249353498,0.10900419,0.037110002,0.026061309,100,5.693567984,,6.039907356,58.68953922,16.2
2016,Indiana,IN,71.27923618,,0.418896366,19.65000384,,0.356774133,0.425308571,2.233208544,0.599855193,0.221936997,100,4.814779193,,5.880921128,5.880921128,27.4
2016,Kansas,KS,48.52115203,,0.064155474,4.258839041,17.32362092,2.1e-06,0.123596662,,0.059504213,0.004415967,100,29.64471359,,29.83688169,47.16050261,21.5
2016,Kentucky,KY,83.24298451,,4.332600368,10.25037391,,0.062226014,0.13052377,,1.518061359,0.014615035,100,,0.448615042,4.926354215,4.926354215,28.6
2016,Louisiana,LA,11.19957392,,1.028279387,61.97434811,15.98957512,0.677360027,0.081416028,1.956831736,4.492662191,,100,,2.599953478,3.709648893,19.69922402,40.4
2016,Massachusetts,MA,5.867409511,,2.229746548,66.16780298,16.94355898,2.68481117,3.365136159,,1.321485556,1.906683087,100,0.676335006,0.403135382,8.581036183,25.52459516,9.4
2016,Maryland,MD,37.20055274,,3.74579257,14.59114717,39.71345899,0.869219255,1.135503415,,0.431972858,0.561408661,100,1.41824317,0.332698473,7.193646289,46.90710528,10.1
2016,Maine,ME,0.606395785,,26.05156123,30.38223265,,3.312175239,1.606037365,,0.954663224,,100,14.47838438,22.60855013,64.7445331,64.7445331,12.1
2016,Michigan,MI,36.14540225,,1.395228349,26.12797566,28.14056929,0.269033343,0.867446016,1.440060848,0.730436965,0.008236579,100,4.188109198,1.357888596,7.816908738,35.95747802,15.5
2016,Minnesota,MN,39.01609874,,2.031821346,15.01052989,23.30381069,0.685000911,1.133717447,,0.053846119,0.016992623,100,16.7008999,2.047280648,21.93071196,45.23452265,16.5
2016,Missouri,MO,76.73416742,,1.61359698,7.672626782,11.99592609,0.011421991,0.116364635,,0.099242461,0.041576607,100,1.427123022,0.059995029,3.258656273,15.25458237,19.5
2016,Mississippi,MS,8.495413461,,,79.66556509,9.378420085,0.008384051,0.018159613,,0.028283451,,100,,2.405772655,2.423932268,11.80235235,20.8
2016,Montana,MT,51.35856572,,36.28959086,1.713464837,,1.176481217,,0.030903202,1.655380063,,100,7.703092721,0.072524984,44.06520856,44.06520856,29.9
2016,North Carolina,NC,28.62518834,,3.377591737,30.01327039,32.71628903,0.500491068,0.455626886,,0.192074185,2.615958138,100,0.00476605,1.498744177,7.952686987,40.66897602,12.3
2016,North Dakota,ND,70.21352661,,5.050671415,2.829390879,,0.11915274,0.014808572,0.106312129,0.079534659,,100,21.58660299,,26.65208298,26.65208298,72.7
2016,Nebraska,NE,59.95289128,,2.344725726,1.472722599,25.60061475,,0.267809311,,-0.049117219,0.010899423,100,10.39945414,,13.0228886,38.62350335,25.4
2016,New Hampshire,NH,2.188601858,,5.94003068,24.604889,55.80794454,0.254121705,0.647945263,,0.201208423,,100,2.24205449,8.113204034,16.94323447,72.75117901,10.3
2016,New Jersey,NJ,1.693747245,,0.012212123,56.44460905,38.50618059,0.78205776,1.26628042,0.266929848,0.188279034,1.075716928,100,0.026853013,,2.381062484,40.88724308,11.9
2016,New Mexico,NM,55.80106007,0.04319999,0.449598316,30.25504189,,0.000847714,0.054123042,,0.157033694,2.284379473,100,10.95471582,,13.78601664,13.78601664,23.3
2016,Nevada,NV,5.44607718,8.428377557,4.496993428,72.69110103,,0.052851427,0.138899623,0.001864931,0.027609517,7.851960709,100,0.864264601,,21.78049592,21.78049592,13.7
2016,New York,NY,1.317369605,,20.00959318,42.26426878,30.93615587,0.638947752,1.194142899,,0.4784698,0.103895232,100,2.932189554,0.475423886,24.71524475,55.65140062,8.7
2016,Ohio,OH,57.36710386,,0.417329567,24.94567217,14.02780703,-0.04039919,0.375369728,0.601401,0.985313005,0.054683586,100,1.038767091,0.226952146,2.113102118,16.14090915,17.6
2016,Oklahoma,OK,24.35705587,,3.271786626,46.44216229,,0.03520437,0.151408034,,0.021945202,0.006911194,100,25.5153356,0.30934585,29.2547873,29.2547873,24.5
2016,Oregon,OR,3.154101874,0.305240704,57.40812625,25.43394652,,0.067490265,0.596698219,,0.008058886,0.068020324,100,11.89247026,1.065845039,71.33640079,71.33640079,9.2
2016,Pennsylvania,PA,25.42391656,,1.104213122,31.64439107,38.56182286,0.367848603,0.87579141,0.226758313,0.168908611,0.034786271,100,1.616544845,0.236286697,3.867622345,42.42944521,17.0
2016,Rhode Island,RI,,,0.032414886,95.82045992,,,3.119262561,,0.400357356,0.223355017,100,0.404150263,,3.779182727,3.779182727,9.1
2016,South Carolina,SC,21.65566691,,2.295258508,16.87552206,57.56093853,0.046831615,0.185347821,,0.117400735,0.005125495,100,,2.264861264,4.750593087,62.31153162,14.6
2016,South Dakota,SD,18.0722557,,41.69949039,7.970724869,,,,,0.024235989,0.003158575,100,32.23012579,,73.93277476,73.93277476,17.1
2016,Tennessee,TN,39.28331905,,8.537946754,14.26572309,37.27987146,0.024682183,0.114363847,0.019394854,0.153239261,0.099087941,100,0.047575875,1.062040934,9.861015351,47.14088681,15.2
2016,Texas,TX,26.7000496,,0.295564832,49.76928949,9.267628732,0.168372879,0.161886554,0.553630071,0.043260223,0.160954493,100,12.67065064,0.208712262,13.49776878,22.76539752,23.5
2016,US_TOTAL,US_TOTAL,30.38936177,0.388118224,6.56792902,33.82577457,19.7591506,0.33571591,0.53495613,0.314094425,0.593608042,0.884205235,100,5.566853553,1.004205662,14.94626782,34.70541842,16.0
2016,Utah,UT,68.0219541,1.272079813,1.991774884,22.79156766,,0.558166995,0.220496561,0.141865795,0.082739968,2.76305394,100,2.15630029,,8.403705488,8.403705488,19.3
2016,Virginia,VA,17.82662644,,1.589826559,44.19523289,32.12353177,0.498975332,1.194756071,,0.578489241,0.022589842,100,,3.226130409,6.033302881,38.15683465,13.1
2016,Vermont,VT,,,56.37887471,0.102814609,,,0.817860127,,0.210181315,3.088676423,100,15.23550301,24.16608981,99.68700408,99.68700408,9.5
2016,Washington,WA,4.033538317,,68.6722379,9.626193377,8.437120151,0.052373381,0.262363895,0.352050165,0.019299377,0.000637235,100,7.048898178,1.49731894,77.48145615,85.9185763,10.9
2016,Wisconsin,WI,51.35382697,,4.302607073,23.81647859,15.62555572,0.076217613,0.908392774,,0.226440933,0.004111343,100,2.332368853,1.354000134,8.901480177,24.5270359,16.6
2016,West Virginia,WV,94.16666596,,2.157206971,1.612482409,,-0.016171346,,0.032459885,0.161527793,,100,1.885828323,,4.043035295,4.043035295,51.6
2016,Wyoming,WY,85.7903239,,2.08649446,1.689241165,,0.139345684,,0.767603661,0.119245646,,100,9.407747623,,11.49424208,11.49424208,104.7
2017,Alaska,AK,8.552672688,,25.29709274,49.78660912,,-0.041723958,0.670445986,,13.55423791,,100,2.180650118,,28.14818885,28.14818885,45.5
2017,Alabama,AL,22.46316542,,6.599773156,37.85514015,30.47347662,2.86e-06,0.029544687,0.006308754,0.025512229,0.129095823,100,,2.417980306,9.176393972,39.64987059,22.3
2017,Arkansas,AR,43.25025352,,4.842942886,28.48919533,20.88199736,0.006718199,0.17293398,,0.080590417,0.050698298,100,,2.190965475,7.25754064,28.139538,21.4
2017,Arizona,AZ,29.66047661,,6.45420603,27.95484704,30.5522898,-0.001120435,0.036588903,,0.053592871,4.668794139,100,0.538426544,0.125194889,11.82321051,42.3755003,12.8
2017,California,CA,0.141206361,5.607467931,20.55001511,42.85794298,8.683667811,0.405312202,1.378144535,0.683171853,0.022215267,11.81340194,100,6.220307769,1.439493133,47.00883042,55.69249823,9.1
2017,Colorado,CO,54.30914292,,3.52356424,23.27509385,,0.105324638,0.139016413,,0.013462967,1.772709985,100,17.29935119,0.168995611,22.90363744,22.90363744,15.8
2017,Connecticut,CT,0.571452065,,0.961115428,46.18064631,47.7382929,1.582303257,1.690590659,,0.516271117,0.115344152,100,0.036762223,0.602022634,3.405835096,51.14412799,9.5
2017,District of Columbia,DC,,,,29.46568767,,,70.53431233,,,,100,,,70.53431233,70.53431233,3.7
